,Unnamed: 0,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
3007,3007,3007,502.035616037,0.0187426514136471,-0.4741516185861818,19.0,O9S1,H14_C26_O9_S,0,26,14,9,0,1,True
3008,3008,3008,502.072146037,0.0156512995650316,-0.186325811386101,18.0,O8S1,H18_C27_O8_S,0,27,18,8,0,1,True
3009,3009,3009,502.074796037,0.0256555776437919,0.1096470096456644,14.0,O13,H18_C23_O13,0,23,18,13,0,0,True
3010,3010,3010,502.111076037,0.0277993744902714,-0.1004897172180818,13.0,O12,H22_C24_O12,0,24,22,12,0,0,True
3011,3011,3011,502.132086037,0.0170991713270418,-0.3383273139844581,8.0,O14,H26_C21_O14,0,21,26,14,0,0,True
3012,3012,3012,502.147506037,0.0302973659171229,-0.0118789796667643,12.0,O11,H26_C25_O11,0,25,26,11,0,0,True
3013,3013,3013,502.153376037,0.0922741477824381,-0.0185461264732237,3.0,O16,H30_C18_O16,0,18,30,16,0,0,True
3014,3014,3014,502.183866037,0.0285326675307778,-0.0626722642983385,11.0,O10,H30_C26_O10,0,26,30,10,0,0,True
3015,3015,3015,502.204896037,0.0146074786884927,-0.2606525764027125,6.0,O12,H34_C23_O12,0,23,34,12,0,0,True
3016,3016,3016,502.220326037,0.0348583743543438,0.0856576242426926,10.0,O9,H34_C27_O9,0,27,34,9,0,0,True
3017,3017,3017,502.241476037,0.0201564623868888,0.1266143936560442,5.0,O11,H38_C24_O11,0,24,38,11,0,0,True
3018,3018,3018,502.256736037,0.0264386602392325,0.1344153202008886,9.0,O8,H38_C28_O8,0,28,38,8,0,0,True
3019,3019,3019,504.051376037,0.0144411251407821,-0.2541705192885496,18.0,O9S1,H16_C26_O9_S,0,26,16,9,0,1,True
3020,3020,3020,504.090526037,0.0362268558973164,0.2677634136019679,13.0,O13,H20_C23_O13,0,23,20,13,0,0,True
3021,3021,3021,504.126956037,0.0390231052662239,0.3559996106060271,12.0,O12,H24_C24_O12,0,24,24,12,0,0,True
3022,3022,3022,504.163296037,0.0332939750087382,0.2657095451555678,11.0,O11,H28_C25_O11,0,25,28,11,0,0,True
3023,3023,3023,504.169146037,0.0627724074235892,0.2193966071312278,2.0,O16,H32_C18_O16,0,18,32,16,0,0,True
3024,3024,3024,504.199496037,0.0364506327915647,-0.1022353263011315,10.0,O10,H32_C26_O10,0,26,32,10,0,0,True
3025,3025,3025,504.220726037,0.0163488934036273,0.0972292440160588,5.0,O12,H36_C23_O12,0,23,36,12,0,0,True
3026,3026,3026,504.235896037,0.0258995677016583,-0.0734874297888917,9.0,O9,H36_C27_O9,0,27,36,9,0,0,True
3027,3027,3027,505.194906037,0.0166540872946522,0.2167084400171531,10.0,N1O10,H31_C25_N_O10,0,25,31,10,1,0,True
3028,3028,3028,506.069636037,0.0207123395568759,-0.0387081116529633,13.0,O14,H18_C22_O14,0,22,18,14,0,0,True
3029,3029,3029,506.106046037,0.0396831976484523,0.0096876929813442,12.0,O13,H22_C23_O13,0,23,22,13,0,0,True
3030,3030,3030,506.142146037,0.0310584209580954,0.4597740018075876,29.0,N2O1,H18_C37_N2_O,0,37,18,1,2,0,True
3031,3031,3031,506.178766037,0.0316922623208668,-0.0911002260273968,10.0,O11,H30_C25_O11,0,25,30,11,0,0,True
3032,3032,3032,506.215326037,0.0292937468445376,0.2536055181314562,9.0,O10,H34_C26_O10,0,26,34,10,0,0,True
3033,3033,3033,506.251656037,0.0337055929356479,0.1439422450482578,8.0,O9,H38_C27_O9,0,27,38,9,0,0,True
3034,3034,3034,506.288056037,0.0171519646394034,0.1725559175107565,7.0,O8,H42_C28_O8,0,28,42,8,0,0,True
3035,3035,3035,507.174106037,0.0167331376946677,0.0885573602150459,10.0,N1O11,H29_C24_N_O11,0,24,29,11,1,0,True
3036,3036,3036,508.048716037,0.0265049734941162,-0.4018413854904827,13.0,O15,H16_C21_O15,0,21,16,15,0,0,True
3037,3037,3037,508.085186037,0.0270642427861276,-0.2355175929340127,12.0,O14,H20_C22_O14,0,22,20,14,0,0,True
3038,3038,3038,508.121816037,0.0315817240475358,0.2456674680659258,11.0,O13,H24_C23_O13,0,23,24,13,0,0,True
3039,3039,3039,508.158196037,0.0321285656724533,0.2348107359681049,10.0,O12,H28_C24_O12,0,24,28,12,0,0,True
3040,3040,3040,508.194576037,0.0402190012233484,0.2239555583785532,9.0,O11,H32_C25_O11,0,25,32,11,0,0,True
3041,3041,3041,508.230686037,0.0330606892500679,-0.3181527689561573,8.0,O10,H36_C26_O10,0,26,36,10,0,0,True
3042,3042,3042,508.267186037,0.0300097212513107,-0.0928704455156989,7.0,O9,H40_C27_O9,0,27,40,9,0,0,True
3043,3043,3043,510.064706037,0.0175272644083265,0.2661838750422078,12.0,O15,H18_C21_O15,0,21,18,15,0,0,True
3044,3044,3044,510.101076037,0.0280721642102605,0.2357630784070727,11.0,O14,H22_C22_O14,0,22,22,14,0,0,True
3045,3045,3045,510.116066037,0.0243997946522195,-0.2858506322059096,15.0,O11,H22_C26_O11,0,26,22,11,0,0,True
3046,3046,3046,510.137366037,0.0320303943842479,0.0485261454557875,10.0,O13,H26_C23_O13,0,23,26,13,0,0,True
3047,3047,3047,510.173556037,0.0340685560604295,-0.3346959049519156,9.0,O12,H30_C24_O12,0,24,30,12,0,0,True
3048,3048,3048,510.188776037,0.0151598666453066,-0.4054048417127701,13.0,O9,H30_C28_O9,0,28,30,9,0,0,True
3049,3049,3049,510.209996037,0.0298680288554895,-0.227868918522839,8.0,O11,H34_C25_O11,0,25,34,11,0,0,True
3050,3050,3050,510.246416037,0.0258539105887607,-0.1602539427855996,7.0,O10,H38_C26_O10,0,26,38,10,0,0,True
3051,3051,3051,510.282956037,0.0266493055555555,0.142515048196446,6.0,O9,H42_C27_O9,0,27,42,9,0,0,True
3052,3052,3052,512.056716037,0.0156394362402423,0.2470917694835359,20.0,O8S1,H16_C28_O8_S,0,28,16,8,0,1,True
3053,3053,3053,512.0592060370001,0.0206539999126179,0.2248275174740472,16.0,O13,H16_C24_O13,0,24,16,13,0,0,True
3054,3054,3054,512.0803260370001,0.0205297353780729,0.2064070707666947,11.0,O15,H20_C21_O15,0,21,20,15,0,0,True
3055,3055,3055,512.095266037,0.016919510223698,-0.4108278557399947,15.0,O12,H20_C25_O12,0,25,20,12,0,0,True
3056,3056,3056,512.116416037,0.025246059312983,-0.3706403348603404,10.0,O14,H24_C22_O14,0,22,24,14,0,0,True
3057,3057,3057,512.1379160370001,0.0148006172569808,0.3529537542086693,5.0,O16,H28_C19_O16,0,19,28,16,0,0,True
3058,3058,3058,512.152966037,0.0294963396636762,-0.049436402116051,9.0,O13,H28_C23_O13,0,23,28,13,0,0,True
3059,3059,3059,512.189426037,0.0259358373140704,0.096005496169432,8.0,O12,H32_C24_O12,0,24,32,12,0,0,True
3060,3060,3060,512.204466037,0.0232514672899918,-0.3258601028702994,12.0,O9,H32_C28_O9,0,28,32,9,0,0,True
3061,3061,3061,512.210616037,0.0225058133325566,0.2142575663126293,3.0,O14,H36_C21_O14,0,21,36,14,0,0,True
3062,3062,3062,512.225756037,0.0332806067711367,-0.0123675935692827,7.0,O11,H36_C25_O11,0,25,36,11,0,0,True
3063,3063,3063,512.262396037,0.0259918042933706,0.4844333722464668,6.0,O10,H40_C26_O10,0,26,40,10,0,0,True
3064,3064,3064,512.2984960370001,0.0206852086488795,-0.0729086660125318,5.0,O9,H44_C27_O9,0,27,44,9,0,0,True
3065,3065,3065,514.035746037,0.0183746152763214,-0.2101818809466202,20.0,O9S1,H14_C27_O9_S,0,27,14,9,0,1,True
3066,3066,3066,514.038396037,0.0154385789253951,0.0789026662705634,16.0,O14,H14_C23_O14,0,23,14,14,0,0,True
3067,3067,3067,514.095656037,0.026682541069556,-0.4169982716306408,10.0,O15,H22_C21_O15,0,21,22,15,0,0,True
3068,3068,3068,514.110966037,0.0229666746766864,-0.312105772085646,14.0,O12,H22_C25_O12,0,25,22,12,0,0,True
3069,3069,3069,514.132286037,0.0206737822342615,0.0585744190289465,9.0,O14,H26_C22_O14,0,22,26,14,0,0,True
3070,3070,3070,514.147376037,0.0162495448852382,-0.2644475229549503,13.0,O11,H26_C26_O11,0,26,26,11,0,0,True
3071,3071,3071,514.153166037,0.0209099200454386,-0.4265518808193973,4.0,O16,H30_C19_O16,0,19,30,16,0,0,True
3072,3072,3072,514.168826037,0.0219787054837081,0.3590396591601006,8.0,O13,H30_C23_O13,0,23,30,13,0,0,True
3073,3073,3073,514.183916037,0.0169952231154607,0.0360318545326239,12.0,O10,H30_C27_O10,0,27,30,10,0,0,True
3074,3074,3074,514.205156037,0.0208540258845003,0.251065160645688,7.0,O12,H34_C24_O12,0,24,34,12,0,0,True
3075,3075,3075,514.220206037,0.0144133934813002,-0.1497043467035351,11.0,O9,H34_C28_O9,0,28,34,9,0,0,True
3076,3076,3076,514.241426037,0.0183685106703172,0.0264292203656781,6.0,O11,H38_C25_O11,0,25,38,11,0,0,True
3077,3077,3077,514.256426037,0.0206676351508796,-0.4715332424416215,10.0,O8,H38_C29_O8,0,29,38,8,0,0,True
3078,3078,3078,514.277616037,0.0207484271233834,-0.353733070020331,5.0,O10,H42_C26_O10,0,26,42,10,0,0,True
3079,3079,3079,515.142756037,0.0169895068740533,-0.0095856923213249,13.0,N1O11,H25_C25_N_O11,0,25,25,11,1,0,True
3080,3080,3080,516.053796037,0.0162411950464095,-0.4059944944894369,15.0,O14,H16_C23_O14,0,23,16,14,0,0,True
3081,3081,3081,516.090206037,0.0271930948774709,-0.3585090315752705,14.0,O13,H20_C24_O13,0,24,20,13,0,0,True
3082,3082,3082,516.126756037,0.0268202830692454,-0.0397789879679036,13.0,O12,H24_C25_O12,0,25,24,12,0,0,True
3083,3083,3083,516.132536037,0.018120916103538,-0.2206390646150933,4.0,O17,H28_C18_O17,0,18,28,17,0,0,True
3084,3084,3084,516.163176037,0.0255775284962522,0.027047648271276,12.0,O11,H28_C26_O11,0,26,28,11,0,0,True
3085,3085,3085,516.169036037,0.0242415603518583,0.0011875954476765,3.0,O16,H32_C19_O16,0,19,32,16,0,0,True
3086,3086,3086,516.199656037,0.0210538758786749,0.2100989387933976,11.0,O10,H32_C27_O10,0,27,32,10,0,0,True
3087,3087,3087,516.220776037,0.0229926040817119,0.1918268394786841,6.0,O12,H36_C24_O12,0,24,36,12,0,0,True
3088,3088,3088,516.236106037,0.022023252116587,0.3350114376129703,10.0,O9,H36_C28_O9,0,28,36,9,0,0,True
3089,3089,3089,516.257176037,0.0256894260456716,0.2198845949544985,5.0,O11,H40_C25_O11,0,25,40,11,0,0,True
3090,3090,3090,516.272426037,0.0166731596372674,0.2081013714173228,9.0,O8,H40_C29_O8,0,29,40,8,0,0,True
3091,3091,3091,518.069896037,0.0278961865023884,0.4640512832126025,14.0,O14,H18_C23_O14,0,23,18,14,0,0,True
3092,3092,3092,518.105986037,0.0295118014291817,-0.1063431063470827,13.0,O13,H22_C24_O13,0,24,22,13,0,0,True
3093,3093,3093,518.142346037,0.0328051453454503,-0.1555653586250135,12.0,O12,H26_C25_O12,0,25,26,12,0,0,True
3094,3094,3094,518.148196037,0.0611402323876655,-0.2006240698867269,3.0,O17,H30_C18_O17,0,18,30,17,0,0,True
3095,3095,3095,518.178766037,0.0289650144180356,-0.0889905242658868,11.0,O11,H30_C26_O11,0,26,30,11,0,0,True
3096,3096,3096,518.200056037,0.0150149702415627,0.2208780154315614,6.0,O13,H34_C23_O13,0,23,34,13,0,0,True
3097,3097,3097,518.2152860369999,0.0276414860771292,0.1705449498644224,10.0,O10,H34_C27_O10,0,27,34,10,0,0,True
3098,3098,3098,518.251496037,0.0266224355800225,-0.168121077650521,9.0,O9,H38_C28_O9,0,28,38,9,0,0,True
3099,3099,3099,520.085416037,0.0190485613518971,0.212151690129049,13.0,O14,H20_C23_O14,0,23,20,14,0,0,True
3100,3100,3100,520.121686037,0.0319857749330071,-0.0099419040257387,12.0,O13,H24_C24_O13,0,24,24,13,0,0,True
3101,3101,3101,520.157966037,0.025834097926133,-0.2127795922736118,11.0,O12,H28_C25_O12,0,25,28,12,0,0,True
3102,3102,3102,520.194436037,0.0340363703444794,-0.0503407921903587,10.0,O11,H32_C26_O11,0,26,32,11,0,0,True
3103,3103,3103,520.230796037,0.0255482919239582,-0.0993693576360068,9.0,O10,H36_C27_O10,0,27,36,10,0,0,True
3104,3104,3104,520.267296037,0.0191542693405569,0.1207014173933478,8.0,O9,H40_C28_O9,0,28,40,9,0,0,True
3105,3105,3105,521.117026037,0.0159420572158142,0.164753780152619,12.0,N1O13,H23_C23_N_O13,0,23,23,13,1,0,True
3106,3106,3106,522.100816037,0.0243746116354033,-0.2676437112301658,12.0,O14,H22_C23_O14,0,23,22,14,0,0,True
3107,3107,3107,522.137496037,0.0353420399821352,0.2963874481610099,11.0,O13,H26_C24_O13,0,24,26,13,0,0,True
3108,3108,3108,522.173826037,0.032322129014719,0.1900650607735815,10.0,O12,H30_C25_O12,0,25,30,12,0,0,True
3109,3109,3109,522.210166037,0.0322227258825585,0.1029068438419443,9.0,O11,H34_C26_O11,0,26,34,11,0,0,True
3110,3110,3110,522.246376037,0.0313030906540059,-0.2331638965096814,8.0,O10,H38_C27_O10,0,27,38,10,0,0,True
3111,3111,3111,522.282686037,0.0211683402753505,-0.3777207348777905,7.0,O9,H42_C28_O9,0,28,42,9,0,0,True
3112,3112,3112,524.080406037,0.0186585947512524,0.3543292171719682,12.0,O15,H20_C22_O15,0,22,20,15,0,0,True
3113,3113,3113,524.116526037,0.0248165159326575,-0.1522772055696379,11.0,O14,H24_C23_O14,0,23,24,14,0,0,True
3114,3114,3114,524.131846037,0.0151540108353722,-0.0303187072024095,15.0,O11,H24_C27_O11,0,27,24,11,0,0,True
3115,3115,3115,524.152896037,0.026059294778438,-0.1818534262526434,10.0,O13,H28_C24_O13,0,24,28,13,0,0,True
3116,3116,3116,524.189456037,0.0269913819468717,0.1510389022624188,9.0,O12,H32_C25_O12,0,25,32,12,0,0,True
3117,3117,3117,524.204686037,0.0150173307701269,0.1012829557494579,13.0,O9,H32_C29_O9,0,29,32,9,0,0,True
3118,3118,3118,524.225936037,0.0247854831741038,0.3312789163900687,8.0,O11,H36_C26_O11,0,26,36,11,0,0,True
3119,3119,3119,524.262156037,0.0301356059944075,0.0155590095854717,7.0,O10,H40_C27_O10,0,27,40,10,0,0,True
3120,3120,3120,526.074646037,0.0146451015087964,-0.180485793769734,16.0,O13,H18_C25_O13,0,25,18,13,0,0,True
3121,3121,3121,526.096096037,0.0198150170880422,0.428862714825882,11.0,O15,H22_C22_O15,0,22,22,15,0,0,True
3122,3122,3122,526.132396037,0.0187213945201755,0.2663112955548267,10.0,O14,H26_C23_O14,0,23,26,14,0,0,True
3123,3123,3123,526.147676037,0.0168603574410656,0.3117660829505846,14.0,O11,H26_C27_O11,0,27,26,11,0,0,True
3124,3124,3124,526.1688160369999,0.0234998446541613,0.3318459677594348,9.0,O13,H30_C24_O13,0,24,30,13,0,0,True
3125,3125,3125,526.204916037,0.0233445109518816,-0.2107562977672956,8.0,O12,H34_C25_O12,0,25,34,12,0,0,True
3126,3126,3126,526.226156037,0.0150739045691094,-0.000625206344314,3.0,O14,H38_C22_O14,0,22,38,14,0,0,True
3127,3127,3127,526.241296037,0.0315157142024933,-0.2212084093734158,7.0,O11,H38_C26_O11,0,26,38,11,0,0,True
3128,3128,3128,526.277946037,0.020908706406074,0.2813779317834495,6.0,O10,H42_C27_O10,0,27,42,10,0,0,True
3129,3129,3129,528.051566037,0.0204866815216124,0.1171949938542903,20.0,O9S1,H16_C28_O9_S,0,28,16,9,0,1,True
3130,3130,3130,528.090356037,0.0162239977766126,-0.0663200901305721,15.0,O13,H20_C25_O13,0,25,20,13,0,0,True
3131,3131,3131,528.111456037,0.0157890354965241,-0.1220405261440273,10.0,O15,H24_C22_O15,0,22,24,15,0,0,True
3132,3132,3132,528.126756037,0.0249109492116198,-0.0388751370454531,14.0,O12,H24_C26_O12,0,26,24,12,0,0,True
3133,3133,3133,528.147946037,0.0153478654510854,0.0758139841957225,9.0,O14,H28_C23_O14,0,23,28,14,0,0,True
3134,3134,3134,528.163006037,0.022605629102101,-0.2954372006481914,13.0,O11,H28_C27_O11,0,27,28,11,0,0,True
3135,3135,3135,528.184446037,0.0224751446658122,0.2925739318396415,8.0,O13,H32_C24_O13,0,24,32,13,0,0,True
3136,3136,3136,528.220866037,0.0208036295098838,0.3578522017858271,7.0,O12,H36_C25_O12,0,25,36,12,0,0,True
3137,3137,3137,528.257236037,0.0233637410676142,0.3284706543902354,6.0,O11,H40_C26_O11,0,26,40,11,0,0,True
3138,3138,3138,530.106216037,0.0196048450910714,0.3299395380101322,14.0,O13,H22_C25_O13,0,25,22,13,0,0,True
3139,3139,3139,530.127346037,0.0150811742689036,0.3310053733641199,9.0,O15,H26_C22_O15,0,22,26,15,0,0,True
3140,3140,3140,530.142536037,0.015590714687949,0.2063501655851979,13.0,O12,H26_C26_O12,0,26,26,12,0,0,True
3141,3141,3141,530.148326037,0.0209594668724999,0.0491315330568992,4.0,O17,H30_C19_O17,0,19,30,17,0,0,True
3142,3142,3142,530.178826037,0.0239856098780535,0.0261930491012029,12.0,O11,H30_C27_O11,0,27,30,11,0,0,True
3143,3143,3143,530.184776037,0.0276393500718474,0.1707687660537955,3.0,O16,H34_C20_O16,0,20,34,16,0,0,True
3144,3144,3144,530.199866037,0.0158019971649384,-0.1424764599917786,7.0,O13,H34_C24_O13,0,24,34,13,0,0,True
3145,3145,3145,530.215346037,0.019393599023263,0.2798466720382163,11.0,O10,H34_C28_O10,0,28,34,10,0,0,True
3146,3146,3146,530.236196037,0.017871215872461,-0.2471521202060906,6.0,O12,H38_C25_O12,0,25,38,12,0,0,True
3147,3147,3147,530.251556037,0.0287578522466891,-0.0511625090707715,10.0,O9,H38_C29_O9,0,29,38,9,0,0,True
3148,3148,3148,530.272846037,0.0180949199483475,0.2516496952323699,5.0,O11,H42_C26_O11,0,26,42,11,0,0,True
3149,3149,3149,531.101436037,0.0154029707464367,0.2747686037520646,14.0,N1O13,H21_C24_N_O13,0,24,21,13,1,0,True
3150,3150,3150,531.1377460369999,0.0200711192667676,0.132587074508193,13.0,N1O12,H25_C25_N_O12,0,25,25,12,1,0,True
3151,3151,3151,532.0830360369999,0.0157527112703405,0.4355278861131281,18.0,O9S1,H20_C28_O9_S,0,28,20,9,0,1,True
3152,3152,3152,532.085416037,0.0268444041516175,0.2073670818597414,14.0,O14,H20_C24_O14,0,24,20,14,0,0,True
3153,3153,3153,532.121586037,0.0170638362169404,-0.1976446786202549,13.0,O13,H24_C25_O13,0,25,24,13,0,0,True
3154,3154,3154,532.157936037,0.0282736040720027,-0.2643557305878213,12.0,O12,H28_C26_O12,0,26,28,12,0,0,True
3155,3155,3155,532.163856037,0.0227308645481377,-0.1766880613534823,3.0,O17,H32_C19_O17,0,19,32,17,0,0,True
3156,3156,3156,532.194386037,0.0361030404093362,-0.14315633909237,11.0,O11,H32_C27_O11,0,27,32,11,0,0,True
3157,3157,3157,532.230716037,0.0322131866771525,-0.2474396837346438,10.0,O10,H36_C28_O10,0,28,36,10,0,0,True
3158,3158,3158,532.267116037,0.026701522389219,-0.2201958310290831,9.0,O9,H40_C29_O9,0,29,40,9,0,0,True
3159,3159,3159,534.064546037,0.0173935456231309,-0.0453671755568491,14.0,O15,H18_C23_O15,0,23,18,15,0,0,True
3160,3160,3160,534.100916037,0.0207738771408598,-0.0743997974141335,13.0,O14,H22_C24_O14,0,24,22,14,0,0,True
3161,3161,3161,534.137226037,0.0228182344459979,-0.2157591613973515,12.0,O13,H26_C25_O13,0,25,26,13,0,0,True
3162,3162,3162,534.173556037,0.0254653396733853,-0.3196582797679958,11.0,O12,H30_C26_O12,0,26,30,12,0,0,True
3163,3163,3163,534.210106037,0.0355193284205211,-0.011720107867838,10.0,O11,H34_C27_O11,0,27,34,11,0,0,True
3164,3164,3164,534.246556037,0.0282056524039768,0.1089964911657959,9.0,O10,H38_C28_O10,0,28,38,10,0,0,True
3165,3165,3165,534.282756037,0.0227436987844188,-0.2382203028173103,8.0,O9,H42_C29_O9,0,29,42,9,0,0,True
3166,3166,3166,536.116506037,0.0243223098469843,-0.1861740849299595,12.0,O14,H24_C24_O14,0,24,24,14,0,0,True
3167,3167,3167,536.152996037,0.0311575328168084,0.0087307167635427,11.0,O13,H28_C25_O13,0,25,28,13,0,0,True
3168,3168,3168,536.189466037,0.0284110244572604,0.1663087502468053,10.0,O12,H32_C26_O12,0,26,32,12,0,0,True
3169,3169,3169,536.225896037,0.026646301798128,0.2492699457617901,9.0,O11,H36_C27_O11,0,27,36,11,0,0,True
3170,3170,3170,536.262046037,0.0231416996776573,-0.1899127502891447,8.0,O10,H40_C28_O10,0,28,40,10,0,0,True
3171,3171,3171,536.298456037,0.0195283615383121,-0.1442312561005097,7.0,O9,H44_C29_O9,0,29,44,9,0,0,True
3172,3172,3172,537.148466037,0.0167540062235426,0.4201966763402261,11.0,N1O13,H27_C24_N_O13,0,24,27,13,1,0,True
3173,3173,3173,538.132176037,0.0259630349722319,-0.1484486591738687,11.0,O14,H26_C24_O14,0,24,26,14,0,0,True
3174,3174,3174,538.147676037,0.0152565997708648,0.3048141008794964,15.0,O11,H26_C28_O11,0,28,26,11,0,0,True
3175,3175,3175,538.168696037,0.0223403700143694,0.1014681835646515,10.0,O13,H30_C25_O13,0,25,30,13,0,0,True
3176,3176,3176,538.204986037,0.0300579573478581,-0.0759952081110156,9.0,O12,H34_C26_O12,0,26,34,12,0,0,True
3177,3177,3177,538.241506037,0.0296913472367858,0.1738829111942397,8.0,O11,H38_C27_O11,0,27,38,11,0,0,True
3178,3178,3178,538.2780560369999,0.0188792829333178,0.4794603775024469,7.0,O10,H42_C28_O10,0,28,42,10,0,0,True
3179,3179,3179,540.088036037,0.017214163656841,0.2710243336481131,20.0,O8S1,H20_C30_O8_S,0,30,20,8,0,1,True
3180,3180,3180,540.111386037,0.0187738419453182,-0.2489319860382911,11.0,O15,H24_C23_O15,0,23,24,15,0,0,True
3181,3181,3181,540.148026037,0.0183513012641267,0.222237228079813,10.0,O14,H28_C24_O14,0,24,28,14,0,0,True
3182,3182,3182,540.163026037,0.019059684356674,-0.2518480409967842,14.0,O11,H28_C28_O11,0,28,28,11,0,0,True
3183,3183,3183,540.184236037,0.0252797317371548,-0.1026816338284404,9.0,O13,H32_C25_O13,0,25,32,13,0,0,True
3184,3184,3184,540.220596037,0.0247267005514777,-0.1498924710644198,8.0,O12,H36_C26_O12,0,26,36,12,0,0,True
3185,3185,3185,540.241866037,0.0163753143325954,0.1103154045702803,3.0,O14,H40_C23_O14,0,23,40,14,0,0,True
3186,3186,3186,540.256976037,0.0247329204532214,-0.1600775257963737,7.0,O11,H40_C27_O11,0,27,40,11,0,0,True
3187,3187,3187,542.069716037,0.018836138053905,0.1114450747980448,16.0,O14,H18_C25_O14,0,25,18,14,0,0,True
3188,3188,3188,542.106096037,0.0211538979669113,0.101277223208715,15.0,O13,H22_C26_O13,0,26,22,13,0,0,True
3189,3189,3189,542.127206037,0.0152072653306924,0.0654366717058002,10.0,O15,H26_C23_O15,0,23,26,15,0,0,True
3190,3190,3190,542.142656037,0.0196687978173909,0.4231266394161496,14.0,O12,H26_C27_O12,0,27,26,12,0,0,True
3191,3191,3191,542.215076037,0.0152072713988892,-0.2243039806958292,12.0,O10,H34_C29_O10,0,29,34,10,0,0,True
3192,3192,3192,542.236506037,0.0291449000446619,0.3300238880271284,7.0,O12,H38_C26_O12,0,26,38,12,0,0,True
3193,3193,3193,542.251776037,0.0153439757369218,0.3556853264308967,11.0,O9,H38_C30_O9,0,30,38,9,0,0,True
3194,3194,3194,542.272556037,0.0172205534680958,-0.2887053719121528,6.0,O11,H42_C27_O11,0,27,42,11,0,0,True
3195,3195,3195,544.1216260369999,0.0236581881820653,-0.1197728537915931,14.0,O13,H24_C26_O13,0,26,24,13,0,0,True
3196,3196,3196,544.157946037,0.0199733848887335,-0.2401490246464769,13.0,O12,H28_C27_O12,0,27,28,12,0,0,True
3197,3197,3197,544.163926037,0.0292568522078527,-0.0441539742810823,4.0,O17,H32_C20_O17,0,20,32,17,0,0,True
3198,3198,3198,544.194326037,0.0155802045710513,-0.2502543548083786,12.0,O11,H32_C28_O11,0,28,32,11,0,0,True
3199,3199,3199,544.230836037,0.0234966345780418,-0.0214890433205324,11.0,O10,H36_C29_O10,0,29,36,10,0,0,True
3200,3200,3200,544.251986037,0.0159064369004621,0.0163104595945245,6.0,O12,H40_C26_O12,0,26,40,12,0,0,True
3201,3201,3201,544.267246037,0.0198056174511631,0.0235123462731112,10.0,O9,H40_C30_O9,0,30,40,9,0,0,True
3202,3202,3202,546.064566037,0.0183827041826867,-0.0077445055626592,15.0,O15,H18_C24_O15,0,24,18,15,0,0,True
3203,3203,3203,546.101066037,0.0221358596450347,0.2019095124839406,14.0,O14,H22_C25_O14,0,25,22,14,0,0,True
3204,3204,3204,546.137346037,0.0203338479164239,0.0087066012089142,13.0,O13,H26_C26_O13,0,26,26,13,0,0,True
3205,3205,3205,546.173726037,0.0211602877781661,-0.0013786822011114,12.0,O12,H30_C27_O12,0,27,30,12,0,0,True
3206,3206,3206,546.179596037,0.0896553749660181,-0.0075085193376137,3.0,O17,H34_C20_O17,0,20,34,17,0,0,True
3207,3207,3207,546.210136037,0.0322395529923492,0.0434612952138501,11.0,O11,H34_C28_O11,0,28,34,11,0,0,True
