,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
708,708,384.230176037,0.0061701584448774,0.3026649316348825,8.0,O4,H32_C24_O4,0,24,32,4,0,0,True
709,709,384.287526037,0.0041177778900563,-0.1265797006615371,2.0,O5,H40_C22_O5,0,22,40,5,0,0,True
710,710,385.043296037,0.0052521126310093,-0.2211179908504646,13.0,N1O9,H11_C18_N_O9,0,18,11,9,1,0,True
711,711,385.058696037,0.0121860088746626,0.1526520518106398,17.0,N1O6,H11_C22_N_O6,0,22,11,6,1,0,True
712,712,385.079746037,0.0038444620243106,-0.0536200623044842,12.0,N1O8,H15_C19_N_O8,0,19,15,8,1,0,True
713,713,385.094906037,0.0054147702801076,-0.3031148898446952,16.0,N1O5,H15_C23_N_O5,0,23,15,5,1,0,True
714,714,385.116106037,0.00372534850058,-0.1198495705992799,11.0,N1O7,H19_C20_N_O7,0,20,19,7,1,0,True
715,715,386.027426037,0.0113570206291504,0.0758158566675499,13.0,O10,H10_C18_O10,0,18,10,10,0,0,True
716,716,386.042626037,0.0195440495791742,-0.0694560604667147,17.0,O7,H10_C22_O7,0,22,10,7,0,0,True
717,717,386.063896037,0.0084698461402238,0.2946636585593938,12.0,O9,H14_C19_O9,0,19,14,9,0,0,True
718,718,386.078986037,0.0099100046098686,-0.1355189012884705,16.0,O6,H14_C23_O6,0,23,14,6,0,0,True
719,719,386.136586037,0.0052152263964692,0.084796419575178,10.0,O7,H22_C21_O7,0,21,22,7,0,0,True
720,720,386.173036037,0.0061228548902243,0.2517912721100683,9.0,O6,H26_C22_O6,0,22,26,6,0,0,True
721,721,386.209266037,0.0079076264124337,-0.1508845206567316,8.0,O5,H30_C23_O5,0,23,30,5,0,0,True
722,722,386.245606037,0.0048499096993364,-0.2686917297827675,7.0,O4,H34_C24_O4,0,24,34,4,0,0,True
723,723,387.037896037,0.0089912536595231,-0.0149494404385076,17.0,N1O7,H9_C21_N_O7,0,21,9,7,1,0,True
724,724,387.045986037,0.0052592969393314,-0.0559442566446629,17.0,O7,H10_C21_13C_O7,0,22,10,7,0,0,True
725,725,387.074356037,0.008897074599225,0.1775007796500325,16.0,N1O6,H13_C22_N_O6,0,22,13,6,1,0,True
726,726,387.095446037,0.0050060696716271,0.075635092841478,11.0,N1O8,H17_C19_N_O8,0,19,17,8,1,0,True
727,727,388.006636037,0.0053174375845695,-0.065202492968845,13.0,O11,H8_C17_O11,0,17,8,11,0,0,True
728,728,388.021796037,0.0067959928780865,-0.3128149017560683,17.0,O8,H8_C21_O8,0,21,8,8,0,0,True
729,729,388.042946037,0.00372029761968,-0.25978310132057,12.0,O10,H12_C18_O10,0,18,12,10,0,0,True
730,730,388.058316037,0.0255915561566439,0.0337913130083851,16.0,O7,H12_C22_O7,0,22,12,7,0,0,True
731,731,388.079496037,0.0051285817778684,0.1641029753871961,11.0,O9,H16_C19_O9,0,19,16,9,0,0,True
732,732,388.094716037,0.0115064725524248,0.0711295435705754,15.0,O6,H16_C23_O6,0,23,16,6,0,0,True
733,733,388.188486037,0.0060812270024522,-0.2649202736911124,8.0,O6,H28_C22_O6,0,22,28,6,0,0,True
734,734,388.225036037,0.0064398322417598,0.1588073778502044,7.0,O5,H32_C23_O5,0,23,32,5,0,0,True
735,735,389.053546037,0.0162365704091711,-0.0150621940017515,16.0,N1O7,H11_C21_N_O7,0,21,11,7,1,0,True
736,736,389.061636037,0.0054261347621325,-0.0558446219747621,16.0,O7,H12_C21_13C_O7,0,22,12,7,0,0,True
737,737,389.089916037,0.0059273411926955,-0.0549178971150632,15.0,N1O6,H15_C22_N_O6,0,22,15,6,1,0,True
738,738,390.037556037,0.0432458638381598,-0.0293638388897398,16.0,O8,H10_C21_O8,0,21,10,8,0,0,True
739,739,390.048906037,0.0059525960841681,0.2696251633768087,16.0,N2O7,H10_C20_N2_O7,0,20,10,7,2,0,True
740,740,390.052936037,0.0043541490845374,0.2883377860215391,20.0,O5,H10_C25_O5,0,25,10,5,0,0,True
741,741,390.058706037,0.0051310721562836,0.023378532072797,11.0,O10,H14_C18_O10,0,18,14,10,0,0,True
742,742,390.073916037,0.0159093890315676,-0.0947538362817835,15.0,O7,H14_C22_O7,0,22,14,7,0,0,True
743,743,390.110296037,0.0096632423918006,-0.1088640838875311,14.0,O6,H18_C23_O6,0,23,18,6,0,0,True
744,744,390.146576037,0.0064978175427049,-0.3792856560301245,13.0,O5,H22_C24_O5,0,24,22,5,0,0,True
745,745,390.204106037,0.0053978830406311,-0.3406242988207558,7.0,O6,H30_C22_O6,0,22,30,6,0,0,True
746,746,390.240616037,0.0066027153592207,-0.0215789942720619,6.0,O5,H34_C23_O5,0,23,34,5,0,0,True
747,747,391.032806037,0.0211730808995649,-0.0266627244550814,16.0,N1O8,H9_C20_N_O8,0,20,9,8,1,0,True
748,748,391.040826037,0.0084582625204814,-0.2462479454860845,16.0,O8,H10_C20_13C_O8,0,21,10,8,0,0,True
749,749,391.069186037,0.0142278138432414,-0.0407447084668842,15.0,N1O7,H13_C21_N_O7,0,21,13,7,1,0,True
750,750,392.016846037,0.0165404282290515,0.0356642836561574,16.0,O9,H8_C20_O9,0,20,8,9,0,0,True
751,751,392.028176037,0.005299654802288,0.2821251297169576,16.0,N2O8,H8_C19_N2_O8,0,19,8,8,2,0,True
752,752,392.053206037,0.0315571471074545,-0.0294016214946057,15.0,O8,H12_C21_O8,0,21,12,8,0,0,True
753,753,392.064546037,0.0048200144449544,0.2425442468297474,15.0,N2O7,H12_C20_N2_O7,0,20,12,7,2,0,True
754,754,392.068436037,0.0088661493975712,-0.0959194787635491,19.0,O5,H12_C25_O5,0,25,12,5,0,0,True
755,755,392.089576037,0.0144651453478974,-0.0689510807445916,14.0,O7,H16_C22_O7,0,22,16,7,0,0,True
756,756,392.125976037,0.008620919682607,-0.0319871694093164,13.0,O6,H20_C23_O6,0,23,20,6,0,0,True
757,757,392.219746037,0.0044787322856946,-0.3645583921986552,6.0,O6,H32_C22_O6,0,22,32,6,0,0,True
758,758,393.012116037,0.0040648853496638,0.0890761342183779,16.0,N1O9,H7_C19_N_O9,0,19,7,9,1,0,True
759,759,393.048436037,0.0204708716151383,-0.0775985786570263,15.0,N1O8,H11_C20_N_O8,0,20,11,8,1,0,True
760,760,393.056546037,0.0055808985836769,-0.0670819510353559,15.0,O8,H12_C20_13C_O8,0,21,12,8,0,0,True
761,761,393.063726037,0.0062700604084089,0.0087008791653854,19.0,N1O5,H11_C24_N_O5,0,24,11,5,1,0,True
762,762,393.084836037,0.0113584289542143,-0.0407240333920709,14.0,N1O7,H15_C21_N_O7,0,21,15,7,1,0,True
763,763,393.100036037,0.0039493671454169,-0.1833833462626938,18.0,N1O4,H15_C25_N_O4,0,25,15,4,1,0,True
764,764,394.014806037,0.0040341812336183,0.2065582277008945,15.0,O7S1,H10_C20_O7_S,0,20,10,7,0,1,True
765,765,394.032436037,0.0349718328315694,-0.1169776794112596,15.0,O9,H10_C20_O9,0,20,10,9,0,0,True
766,766,394.043596037,0.0043980102291363,-0.3031974156803935,15.0,N2O8,H10_C19_N2_O8,0,19,10,8,2,0,True
767,767,394.047676037,0.0040185377224314,-0.1577804001503679,19.0,O6,H10_C24_O6,0,24,10,6,0,0,True
768,768,394.068816037,0.0151970414623881,-0.1309441343633909,14.0,O8,H14_C21_O8,0,21,14,8,0,0,True
769,769,394.080206037,0.0038198854858165,0.2664914359561998,14.0,N2O7,H14_C20_N2_O7,0,20,14,7,2,0,True
770,770,394.084086037,0.007044977152609,-0.0956166496333879,18.0,O5,H14_C25_O5,0,25,14,5,0,0,True
771,771,394.105236037,0.0088751009298411,-0.0434122625979676,13.0,O7,H18_C22_O7,0,22,18,7,0,0,True
772,772,394.141636037,0.0068565961442956,-0.0066397451262311,12.0,O6,H22_C23_O6,0,23,22,6,0,0,True
773,773,394.177976037,0.0055501783975321,-0.1220895202258959,11.0,O5,H26_C24_O5,0,24,26,5,0,0,True
774,774,394.214596037,0.0039585271020047,0.4727551994341453,10.0,O4,H30_C25_O4,0,25,30,4,0,0,True
775,775,395.027796037,0.013599226553329,0.1643783060758363,15.0,N1O9,H9_C19_N_O9,0,19,9,9,1,0,True
776,776,395.035836037,0.0086994089693112,-0.0023618109597916,15.0,O9,H10_C19_13C_O9,0,20,10,9,0,0,True
777,777,395.040306037,0.0039471874555877,-0.4550067352902553,23.0,N1O1S1,H9_C27_N_O_S,0,27,9,1,1,1,True
778,778,395.064076037,0.0064784331071954,-0.1027023271131819,14.0,N1O8,H13_C20_N_O8,0,20,13,8,1,0,True
779,779,395.079266037,0.0082756336337637,-0.2699559535183152,18.0,N1O5,H13_C24_N_O5,0,24,13,5,1,0,True
780,780,395.100546037,0.004323795101867,0.1111565157641156,13.0,N1O7,H17_C21_N_O7,0,21,17,7,1,0,True
781,781,396.011806037,0.0074691537536658,0.1498465426835002,15.0,O10,H8_C19_O10,0,19,8,10,0,0,True
782,782,396.048146037,0.0104576955069943,0.0349275715768835,14.0,O9,H12_C20_O9,0,20,12,9,0,0,True
783,783,396.063346037,0.0114500591993725,-0.1066672804566309,18.0,O6,H12_C24_O6,0,24,12,6,0,0,True
784,784,396.074666037,0.0037577521513672,0.1120319065699188,18.0,N2O5,H12_C23_N2_O5,0,23,12,5,2,0,True
785,785,396.084456037,0.0116316138243023,-0.1557117403713278,13.0,O8,H16_C21_O8,0,21,16,8,0,0,True
786,786,396.099706037,0.0052438087724375,-0.1710554160965144,17.0,O5,H16_C25_O5,0,25,16,5,0,0,True
787,787,396.120886037,0.0081350816236524,-0.043378172212044,12.0,O7,H20_C22_O7,0,22,20,7,0,0,True
788,788,396.157236037,0.0072226062905608,-0.1330052695183738,11.0,O6,H24_C23_O6,0,23,24,6,0,0,True
789,789,396.193656037,0.0064761847542148,-0.0459346073133487,10.0,O5,H28_C24_O5,0,24,28,5,0,0,True
790,790,396.230086037,0.0067684721026159,0.0663579089238991,9.0,O4,H32_C25_O4,0,25,32,4,0,0,True
791,791,396.251246037,0.0111632050054451,0.1435074351061082,4.0,O6,H36_C22_O6,0,22,36,6,0,0,True
792,792,396.266496037,0.0037686057990242,0.1281587025216402,8.0,O3,H36_C26_O3,0,26,36,3,0,0,True
793,793,396.396786037,0.0076190196037397,0.1383285685208682,0.0,O2,H52_C26_O2,0,26,52,2,0,0,True
794,794,397.043356037,0.0074936518895542,-0.0633180220972001,14.0,N1O9,H11_C19_N_O9,0,19,11,9,1,0,True
795,795,397.058536037,0.0174329742041763,-0.2549246289643626,18.0,N1O6,H11_C23_N_O6,0,23,11,6,1,0,True
796,796,397.079826037,0.0063866996238236,0.1494712047857106,13.0,N1O8,H15_C20_N_O8,0,20,15,8,1,0,True
797,797,397.087946037,0.0042888528623667,0.1850597600941972,13.0,O8,H16_C20_13C_O8,0,21,16,8,0,0,True
798,798,397.094936037,0.0080362972624797,-0.2184062099878639,17.0,N1O5,H15_C24_N_O5,0,24,15,5,1,0,True
799,799,398.027366037,0.0079673614063092,-0.0772132839077791,14.0,O10,H10_C19_O10,0,19,10,10,0,0,True
800,800,398.042676037,0.0197726706030494,0.0582525477960016,18.0,O7,H10_C23_O7,0,23,10,7,0,0,True
801,801,398.054006037,0.0050008863341512,0.3009817718594761,18.0,N2O6,H10_C22_N2_O6,0,22,10,6,2,0,True
802,802,398.063816037,0.0100528312694866,0.0848080098177647,13.0,O9,H14_C20_O9,0,20,14,9,0,0,True
803,803,398.079006037,0.0118011640850722,-0.0811924253773598,17.0,O6,H14_C24_O6,0,24,14,6,0,0,True
804,804,398.100056037,0.0083983502685412,-0.2807058132487252,12.0,O8,H18_C21_O8,0,21,18,8,0,0,True
805,805,398.136496037,0.0058083835002306,-0.1438124879461042,11.0,O7,H22_C22_O7,0,22,22,7,0,0,True
806,806,398.172916037,0.0076933920231928,-0.0571736526167121,10.0,O6,H26_C23_O6,0,23,26,6,0,0,True
807,807,398.209326037,0.0120437758347724,0.0043369149592946,9.0,O5,H30_C24_O5,0,24,30,5,0,0,True
808,808,399.030806037,0.0041042775457457,0.1363979901522621,14.0,O10,H10_C18_13C_O10,0,19,10,10,0,0,True
809,809,399.037846037,0.0127435775261438,-0.1398012757830664,18.0,N1O7,H9_C22_N_O7,0,22,9,7,1,0,True
810,810,399.046076037,0.0071915130833237,0.1712759606679298,18.0,O7,H10_C22_13C_O7,0,23,10,7,0,0,True
811,811,399.059096037,0.0042324906414486,0.1623468821937505,13.0,N1O9,H13_C19_N_O9,0,19,13,9,1,0,True
812,812,399.074326037,0.0137369823661661,0.0969894515198967,17.0,N1O6,H13_C23_N_O6,0,23,13,6,1,0,True
813,813,399.131656037,0.0046051372517425,-0.3663703386403786,11.0,N1O7,H21_C21_N_O7,0,21,21,7,1,0,True
814,814,399.988826037,0.0050407177796133,-0.194552934705911,14.0,O9S1,H8_C18_O9_S,0,18,8,9,0,1,True
815,815,400.006566037,0.0069979949999415,-0.2382435892312162,14.0,O11,H8_C18_O11,0,18,8,11,0,0,True
816,816,400.021916037,0.0088011809080313,-0.0034473111847041,18.0,O8,H8_C22_O8,0,22,8,8,0,0,True
817,817,400.043156037,0.0063742462708294,0.2729530512479844,13.0,O10,H12_C19_O10,0,19,12,10,0,0,True
818,818,400.056596037,0.0045935585017272,0.2082055410663331,22.0,N1O4,H9_C25_13C_N_O4,0,26,9,4,1,0,True
819,819,400.058306037,0.025549251863784,0.007781365868386,17.0,O7,H12_C23_O7,0,23,12,7,0,0,True
820,820,400.079466037,0.0063708296703287,0.0841957731101748,12.0,O9,H16_C20_O9,0,20,16,9,0,0,True
821,821,400.094736037,0.0080294041638353,0.1189843197932245,16.0,O6,H16_C24_O6,0,24,16,6,0,0,True
822,822,400.131056037,0.003897207498946,-0.0447428404866795,15.0,O5,H20_C25_O5,0,25,20,5,0,0,True
823,823,400.152196037,0.0048071802793047,-0.0183205290934846,10.0,O7,H24_C22_O7,0,22,24,7,0,0,True
824,824,400.167516037,0.0063600393291233,0.1414132775108443,14.0,O4,H24_C26_O4,0,26,24,4,0,0,True
825,825,400.224896037,0.0069007041840561,-0.1957574373172286,8.0,O5,H32_C24_O5,0,24,32,5,0,0,True
826,826,400.261316037,0.0046752588864505,-0.1095659218140575,7.0,O4,H36_C25_O4,0,25,36,4,0,0,True
827,827,401.017076037,0.0062371171918641,-0.2253071137651264,18.0,N1O8,H7_C21_N_O8,0,21,7,8,1,0,True
828,828,401.053556037,0.0216916644641459,0.0103228109607766,17.0,N1O7,H11_C22_N_O7,0,22,11,7,1,0,True
829,829,401.061616037,0.0068136597608642,-0.1040413698802432,17.0,O7,H12_C22_13C_O7,0,23,12,7,0,0,True
830,830,401.089976037,0.0064666508025893,0.0963175404343914,16.0,N1O6,H15_C23_N_O6,0,23,15,6,1,0,True
831,831,402.022196037,0.0045532220655697,-0.2869816669545856,13.0,O11,H10_C18_O11,0,18,10,11,0,0,True
832,832,402.037566037,0.0385025290893364,-0.0036140900861294,17.0,O8,H10_C22_O8,0,22,10,8,0,0,True
833,833,402.048866037,0.0039987676045393,0.1620872622893503,17.0,N2O7,H10_C21_N2_O7,0,21,10,7,2,0,True
834,834,402.073916037,0.0154325960036423,-0.0919258835347151,16.0,O7,H14_C23_O7,0,23,14,7,0,0,True
835,835,402.094916037,0.0045498824067563,-0.413805281592714,11.0,O9,H18_C20_O9,0,20,18,9,0,0,True
836,836,402.110386037,0.0051413253665949,0.118203860575266,15.0,O6,H18_C24_O6,0,24,18,6,0,0,True
837,837,402.167886037,0.0053149778854348,0.0810482417463634,9.0,O7,H26_C22_O7,0,22,26,7,0,0,True
838,838,402.183046037,0.0038290025888063,-0.1578510099415489,13.0,O4,H26_C26_O4,0,26,26,4,0,0,True
839,839,402.204206037,0.0059244159476544,-0.0818315658813966,8.0,O6,H30_C23_O6,0,23,30,6,0,0,True
840,840,403.032866037,0.0132644201571049,0.1230023758266699,17.0,N1O8,H9_C21_N_O8,0,21,9,8,1,0,True
841,841,403.040926037,0.0116457861909463,0.0091975773086921,17.0,O8,H10_C21_13C_O8,0,22,10,8,0,0,True
842,842,403.069176037,0.0101967390085105,-0.0643413129776872,16.0,N1O7,H13_C22_N_O7,0,22,13,7,1,0,True
843,843,403.077126037,0.0039894352596138,-0.4510327881514456,16.0,O7,H14_C22_13C_O7,0,23,14,7,0,0,True
844,844,403.090266037,0.0040044223315939,-0.1621522658665129,11.0,N1O9,H17_C19_N_O9,0,19,17,9,1,0,True
845,845,403.105736037,0.0052521024045824,0.3685335800362962,15.0,N1O6,H17_C23_N_O6,0,23,17,6,1,0,True
846,846,404.014346037,0.0042581784516562,0.0380704302202554,21.0,O4S1,H8_C25_O4_S,0,25,8,4,0,1,True
847,847,404.016776037,0.0097908170662868,-0.1386551334531991,17.0,O9,H8_C21_O9,0,21,8,9,0,0,True
848,848,404.053246037,0.0233654174099059,0.0704684353419169,16.0,O8,H12_C22_O8,0,22,12,8,0,0,True
849,849,404.068466037,0.0041515791525079,-0.0188260174345509,20.0,O5,H12_C26_O5,0,26,12,5,0,0,True
850,850,404.089656037,0.0087687168726286,0.1310723974684062,15.0,O7,H16_C23_O7,0,23,16,7,0,0,True
851,851,404.126056037,0.0075939502488679,0.1669206897016507,14.0,O6,H20_C24_O6,0,24,20,6,0,0,True
852,852,404.198696037,0.0038930477780968,-0.1572469199794721,12.0,O4,H28_C26_O4,0,26,28,4,0,0,True
853,853,404.256196037,0.00504507326349,-0.1941714209818307,6.0,O5,H36_C24_O5,0,24,36,5,0,0,True
854,854,405.048456037,0.0147426881367257,-0.0259228243361848,16.0,N1O8,H11_C21_N_O8,0,21,11,8,1,0,True
855,855,405.056626037,0.0055404326127798,0.1324086475877419,16.0,O8,H12_C21_13C_O8,0,22,12,8,0,0,True
856,856,405.084796037,0.0052335672494711,-0.1382624096221778,15.0,N1O7,H15_C22_N_O7,0,22,15,7,1,0,True
857,857,405.092756037,0.0059798285717971,-0.4983426559739176,15.0,O7,H16_C22_13C_O7,0,23,16,7,0,0,True
858,858,405.121276037,0.0041149003683404,0.0949937766577459,14.0,N1O6,H19_C23_N_O6,0,23,19,6,1,0,True
859,859,406.014776037,0.0054332557640029,0.1265643594141777,16.0,O7S1,H10_C21_O7_S,0,21,10,7,0,1,True
860,860,406.032486037,0.0291041871879602,0.0096223829330801,16.0,O9,H10_C21_O9,0,21,10,9,0,0,True
861,861,406.043856037,0.0057424863537416,0.3460882314866292,16.0,N2O8,H10_C20_N2_O8,0,20,10,8,2,0,True
862,862,406.047716037,0.0095178498729981,-0.0546068826766246,20.0,O6,H10_C25_O6,0,25,10,6,0,0,True
863,863,406.051836037,0.0047481752575146,0.0361037649196519,16.0,N1O8,H11_C20_13C_N_O8,0,21,11,8,1,0,True
864,864,406.068896037,0.0172102246102095,0.0699364080996593,15.0,O8,H14_C22_O8,0,22,14,8,0,0,True
865,865,406.084156037,0.0069214044198155,0.0795869514548575,19.0,O5,H14_C26_O5,0,26,14,5,0,0,True
866,866,406.105356037,0.0082862822659117,0.2533603619199734,14.0,O7,H18_C23_O7,0,23,18,7,0,0,True
867,867,406.141586037,0.0050555407417917,-0.1295533424877524,13.0,O6,H22_C24_O6,0,24,22,6,0,0,True
868,868,406.177996037,0.0049269638774779,-0.0692430418339593,12.0,O5,H26_C25_O5,0,25,26,5,0,0,True
869,869,406.235406037,0.0039272722198294,-0.3275465358460821,6.0,O6,H34_C23_O6,0,23,34,6,0,0,True
870,870,407.027736037,0.0131571649057225,0.0121220241846775,16.0,N1O9,H9_C20_N_O9,0,20,9,9,1,0,True
871,871,407.035796037,0.0080668601564407,-0.1005636368552665,16.0,O9,H10_C20_13C_O9,0,21,10,9,0,0,True
872,872,407.043116037,0.0039374718631431,0.3165610593765458,20.0,N1O6,H9_C24_N_O6,0,24,9,6,1,0,True
873,873,407.064056037,0.0108294972196444,-0.1488070466449176,15.0,N1O8,H13_C21_N_O8,0,21,13,8,1,0,True
874,874,407.079316037,0.0073050006113893,-0.1391718953997066,19.0,N1O5,H13_C25_N_O5,0,25,13,5,1,0,True
875,875,408.011736037,0.0085516556068331,-0.0261242485346973,16.0,O10,H8_C20_O10,0,20,8,10,0,0,True
876,876,408.048106037,0.0203839396826413,-0.0641272428424924,15.0,O9,H12_C21_O9,0,21,12,9,0,0,True
877,877,408.063376037,0.019873344418319,-0.030012494851451,19.0,O6,H12_C25_O6,0,25,12,6,0,0,True
878,878,408.084556037,0.0123486100349271,0.0939143602088954,14.0,O8,H16_C22_O8,0,22,16,8,0,0,True
879,879,408.099666037,0.0073391033099455,-0.264040892348953,18.0,O5,H16_C26_O5,0,26,16,5,0,0,True
880,880,408.120916037,0.0090545396583661,0.031404908364555,13.0,O7,H20_C23_O7,0,23,20,7,0,0,True
881,881,408.157306037,0.008509083965958,0.0424076692663023,12.0,O6,H24_C24_O6,0,24,24,6,0,0,True
882,882,408.193486037,0.0063419853030449,-0.4610534131888028,11.0,O5,H28_C25_O5,0,25,28,5,0,0,True
883,883,409.006886037,0.0048901463060893,-0.2680443868275794,16.0,N1O10,H7_C19_N_O10,0,19,7,10,1,0,True
884,884,409.043366037,0.0153556036710343,-0.0370131904668889,15.0,N1O9,H11_C20_N_O9,0,20,11,9,1,0,True
885,885,409.051426037,0.0045770842151049,-0.1491426164517856,15.0,O9,H12_C20_13C_O9,0,21,12,9,0,0,True
886,886,409.058616037,0.0114361687899249,-0.0518752060851253,19.0,N1O6,H11_C24_N_O6,0,24,11,6,1,0,True
887,887,409.066676037,0.0054093809531774,-0.1640001591934571,19.0,O6,H12_C24_13C_O6,0,25,12,6,0,0,True
888,888,409.079726037,0.0090870270684586,-0.0993644939944315,14.0,N1O8,H15_C21_N_O8,0,21,15,8,1,0,True
889,889,409.094926037,0.0047551998387894,-0.2364439005729976,18.0,N1O5,H15_C25_N_O5,0,25,15,5,1,0,True
890,890,409.116056037,0.0060073810004936,-0.2350335522352463,13.0,N1O7,H19_C22_N_O7,0,22,19,7,1,0,True
891,891,410.027376037,0.0172666097188448,-0.0505649163860065,15.0,O10,H10_C20_O10,0,20,10,10,0,0,True
892,892,410.042616037,0.0122251897245903,-0.0897784730458013,19.0,O7,H10_C24_O7,0,24,10,7,0,0,True
893,893,410.063826037,0.0100012121627187,0.1067126561078574,14.0,O9,H14_C21_O9,0,21,14,9,0,0,True
894,894,410.079026037,0.0106644631437439,-0.0300454283279846,18.0,O6,H14_C25_O6,0,25,14,6,0,0,True
895,895,410.100156037,0.0097479717467513,-0.0286490990953712,13.0,O8,H18_C22_O8,0,22,18,8,0,0,True
896,896,410.136466037,0.0087158243322361,-0.2127511383258813,12.0,O7,H22_C23_O7,0,23,22,7,0,0,True
897,897,410.172846037,0.0061966731347387,-0.226160753626075,11.0,O6,H26_C24_O6,0,24,26,6,0,0,True
898,898,410.209286037,0.0054487624358597,-0.0933011546360359,10.0,O5,H30_C25_O5,0,25,30,5,0,0,True
899,899,410.245646037,0.0039598429022546,-0.1554702668202586,9.0,O4,H34_C26_O4,0,26,34,4,0,0,True
900,900,410.412356037,0.0052362772525764,-0.0615015596673001,0.0,O2,H54_C27_O2,0,27,54,2,0,0,True
901,901,411.022596037,0.0150946237978607,-0.1209325241637023,15.0,N1O10,H9_C19_N_O10,0,19,9,10,1,0,True
902,902,411.030866037,0.007412285081134,0.2783902850766159,15.0,O10,H10_C19_13C_O10,0,20,10,10,0,0,True
903,903,411.037956037,0.0038832834883817,0.1318953620913642,19.0,N1O7,H9_C23_N_O7,0,23,9,7,1,0,True
904,904,411.059066037,0.0077135375970408,0.0846253078665541,14.0,N1O9,H13_C20_N_O9,0,20,13,9,1,0,True
905,905,411.074296037,0.0116809100712657,0.0211786533500911,18.0,N1O6,H13_C24_N_O6,0,24,13,6,1,0,True
906,906,411.110676037,0.0045695989576508,0.0077789272936772,17.0,N1O5,H17_C25_N_O5,0,25,17,5,1,0,True
907,907,411.131696037,0.0048558760889224,-0.2583843595510915,12.0,N1O7,H21_C22_N_O7,0,22,21,7,1,0,True
908,908,411.148816037,0.0048723693674802,0.4278815678580391,16.0,N2O1S1,H22_C25_13C_N2_O_S,0,26,22,1,2,1,True
909,909,412.006556037,0.007751520981086,-0.2555760301396866,15.0,O11,H8_C19_O11,0,19,8,11,0,0,True
910,910,412.042896037,0.0066685117023597,-0.3659983011598129,14.0,O10,H12_C20_O10,0,20,12,10,0,0,True
911,911,412.058296037,0.0147069453140978,-0.0167136544752802,18.0,O7,H12_C24_O7,0,24,12,7,0,0,True
912,912,412.079506037,0.0060861571141212,0.1788125807803983,13.0,O9,H16_C21_O9,0,21,16,9,0,0,True
913,913,412.094716037,0.0073218703198483,0.0669870273497643,17.0,O6,H16_C25_O6,0,25,16,6,0,0,True
914,914,412.115866037,0.0063116313203745,0.1169015899818815,12.0,O8,H20_C22_O8,0,22,20,8,0,0,True
915,915,412.131036037,0.0067120889418714,-0.091968322465711,16.0,O5,H20_C26_O5,0,26,20,5,0,0,True
916,916,412.152276037,0.007515477032263,0.1763159012925318,11.0,O7,H24_C23_O7,0,23,24,7,0,0,True
917,917,412.188566037,0.0074108382852264,-0.0554091061178557,10.0,O6,H28_C24_O6,0,24,28,6,0,0,True
918,918,412.196096037,0.0039264677409202,0.1262651454196451,1.0,N1O8S1,H33_C16_13C_N_O8_S,0,17,33,8,1,1,True
919,919,412.224966037,0.0087672739725026,-0.0202486522958702,9.0,O5,H32_C25_O5,0,25,32,5,0,0,True
920,920,412.246096037,0.0179636093692695,-0.018860093772699,4.0,O7,H36_C22_O7,0,22,36,7,0,0,True
921,921,412.261326037,0.004306715508172,-0.0821202424004899,8.0,O4,H36_C26_O4,0,26,36,4,0,0,True
922,922,413.038306037,0.0059391751164084,0.0247434676865756,14.0,N1O10,H11_C19_N_O10,0,19,11,10,1,0,True
923,923,413.053576037,0.0134495277348929,0.058442781745726,18.0,N1O7,H11_C23_N_O7,0,23,11,7,1,0,True
924,924,413.061456037,0.0047205010856418,-0.4883704277931711,18.0,O7,H12_C23_13C_O7,0,24,12,7,0,0,True
925,925,413.074496037,0.0039471080790368,-0.4485583152412775,13.0,N1O9,H15_C20_N_O9,0,20,15,9,1,0,True
926,926,413.089916037,0.0062215306564837,-0.0517272369716104,17.0,N1O6,H15_C24_N_O6,0,24,15,6,1,0,True
