,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
1012,1012,402.069886037,0.0237556081332884,-0.1100828526702255,12.0,N2O9,H14_C18_N2_O9,0,18,14,9,2,0,True
1013,1013,402.079886037,0.0539324740738448,0.1484555732898125,7.0,O12,H18_C16_O12,0,16,18,12,0,0,True
1014,1014,402.095116037,0.0775824676465311,0.0835896749510804,11.0,O9,H18_C20_O9,0,20,18,9,0,0,True
1015,1015,402.106366037,0.0172536676166514,0.1249196835251705,11.0,N2O8,H18_C19_N2_O8,0,19,18,8,2,0,True
1016,1016,402.116166037,0.0663153891085417,-0.1139397116303807,6.0,O11,H22_C17_O11,0,17,22,11,0,0,True
1017,1017,402.131446037,0.0473245454767003,-0.0544523444419348,10.0,O8,H22_C21_O8,0,21,22,8,0,0,True
1018,1018,402.152586037,0.0574420454165937,-0.0281609528220938,5.0,O10,H26_C18_O10,0,18,26,10,0,0,True
1019,1019,402.167926037,0.0209161435498301,0.1805091736712116,9.0,O7,H26_C22_O7,0,22,26,7,0,0,True
1020,1020,402.188996037,0.0336690842714428,0.0327383396685992,4.0,O9,H30_C19_O9,0,19,30,9,0,0,True
1021,1021,402.225446037,0.0201664457232164,0.193073314390785,3.0,O8,H34_C20_O8,0,20,34,8,0,0,True
1022,1022,402.261746037,0.0169439979268343,-0.0195121710239625,2.0,O7,H38_C21_O7,0,21,38,7,0,0,True
1023,1023,403.017526037,0.0295449521940427,-0.085222100250752,13.0,N1O11,H9_C17_N_O11,0,17,9,11,1,0,True
1024,1024,403.025666037,0.0140469968191117,-0.0005285022326926425,13.0,O11,H10_C17_13C_O11,0,18,10,11,0,0,True
1025,1025,403.053936037,0.0637961057879798,-0.0244483409285635,12.0,N1O10,H13_C18_N_O10,0,18,13,10,1,0,True
1026,1026,403.062066037,0.0150651952125515,0.035426305988196,12.0,O10,H14_C18_13C_O10,0,19,14,10,0,0,True
1027,1027,403.065316037,0.0189468212987344,-0.2671254400886776,7.0,O10S1,H18_C15_13C_O10_S,0,16,18,10,0,1,True
1028,1028,403.090366037,0.0426388467049029,0.0859311037017611,11.0,N1O9,H17_C19_N_O9,0,19,17,9,1,0,True
1029,1029,403.098496037,0.0195615314413476,0.1457981128108073,11.0,O9,H18_C19_13C_O9,0,20,18,9,0,0,True
1030,1030,403.111506037,0.0190927856483415,0.1121525913278752,6.0,N1O11,H21_C16_N_O11,0,16,21,11,1,0,True
1031,1031,404.001566037,0.1222720976791856,-0.0246013899127,13.0,O12,H8_C17_O12,0,17,8,12,0,0,True
1032,1032,404.037986037,0.2108508443421076,0.0607690386831013,12.0,O11,H12_C18_O11,0,18,12,11,0,0,True
1033,1033,404.049206037,0.0360827168843149,0.0276525724954638,12.0,N2O10,H12_C17_N2_O10,0,17,12,10,2,0,True
1034,1034,404.057316037,0.0133928212862371,0.0378807644744458,12.0,N1O10,H13_C17_13C_N_O10,0,18,13,10,1,0,True
1035,1035,404.074386037,0.1378681851675819,0.0966282481645441,11.0,O10,H16_C19_O10,0,19,16,10,0,0,True
1036,1036,404.085596037,0.0415562414307454,0.038766539041595,11.0,N2O9,H16_C18_N2_O9,0,18,16,9,2,0,True
1037,1037,404.095496037,0.0239768451781511,0.0485454556073656,6.0,O12,H20_C16_O12,0,16,20,12,0,0,True
1038,1038,404.110746037,0.1037459393175079,0.0334982430071049,10.0,O9,H20_C20_O9,0,20,20,9,0,0,True
1039,1039,404.122106037,0.0252059473690066,0.346818443935565,10.0,N2O8,H20_C19_N2_O8,0,19,20,8,2,0,True
1040,1040,404.131836037,0.0376231973173289,-0.0640657273154783,5.0,O11,H24_C17_O11,0,17,24,11,0,0,True
1041,1041,404.147186037,0.0552126689681453,0.1683272886304163,9.0,O8,H24_C21_O8,0,21,24,8,0,0,True
1042,1042,404.168226037,0.0310546328986004,-0.0529457750810244,4.0,O10,H28_C18_O10,0,18,28,10,0,0,True
1043,1043,404.183476037,0.024382256454039,-0.067986450736563,8.0,O7,H28_C22_O7,0,22,28,7,0,0,True
1044,1044,404.204476037,0.022154147563463,-0.3881871905532407,3.0,O9,H32_C19_O9,0,19,32,9,0,0,True
1045,1045,404.241006037,0.020883611170974,-0.0307118768984113,2.0,O8,H36_C20_O8,0,20,36,8,0,0,True
1046,1046,404.996736037,0.0136830414331099,-0.2195375718180799,13.0,N1O12,H7_C16_N_O12,0,16,7,12,1,0,True
1047,1047,405.004996037,0.0160742532124356,0.1610375196306943,13.0,O12,H8_C16_13C_O12,0,17,8,12,0,0,True
1048,1048,405.033176037,0.0471211120773923,-0.0849806930798656,12.0,N1O11,H11_C17_N_O11,0,17,11,11,1,0,True
1049,1049,405.041356037,0.0432272417677303,0.0980467784340299,12.0,O11,H12_C17_13C_O11,0,18,12,11,0,0,True
1050,1050,405.069606037,0.0649821977641816,0.0248648623817296,11.0,N1O10,H15_C18_N_O10,0,18,15,10,1,0,True
1051,1051,405.077806037,0.0253988330481476,0.2572468756884127,11.0,O10,H16_C18_13C_O10,0,19,16,10,0,0,True
1052,1052,405.105986037,0.0545641155122983,0.0112661873544216,10.0,N1O9,H19_C19_N_O9,0,19,19,9,1,0,True
1053,1053,405.114046037,0.0180702351455525,-0.1019540062683596,10.0,O9,H20_C19_13C_O9,0,20,20,9,0,0,True
1054,1054,405.142306037,0.0223123416777142,-0.1504261566253195,9.0,N1O8,H23_C20_N_O8,0,20,23,8,1,0,True
1055,1055,405.150526037,0.0152019010881167,0.1312820708999228,9.0,O8,H24_C20_13C_O8,0,21,24,8,0,0,True
1056,1056,406.017256037,0.1061304952131002,0.0738564668349006,12.0,O12,H10_C17_O12,0,17,10,12,0,0,True
1057,1057,406.028616037,0.0182529490342378,0.3857043415723409,12.0,N2O11,H10_C16_N2_O11,0,16,10,11,2,0,True
1058,1058,406.032446037,0.0144774917640005,-0.0888919107353529,16.0,O9,H10_C21_O9,0,21,10,9,0,0,True
1059,1059,406.053636037,0.1872372243787882,0.0602851393856487,11.0,O11,H14_C18_O11,0,18,14,11,0,0,True
1060,1060,406.064906037,0.0372639555115526,0.1504660933294568,11.0,N2O10,H14_C17_N2_O10,0,17,14,10,2,0,True
1061,1061,406.068976037,0.0173131102973362,0.2669472587053643,15.0,O8,H14_C22_O8,0,22,14,8,0,0,True
1062,1062,406.072906037,0.0151317492302736,-0.1102462127951466,11.0,N1O10,H15_C17_13C_N_O10,0,18,15,10,1,0,True
1063,1063,406.090026037,0.1754520689124175,0.0713413235778707,10.0,O10,H18_C19_O10,0,19,18,10,0,0,True
1064,1064,406.101286037,0.0346855717027353,0.1368894950322185,10.0,N2O9,H18_C18_N2_O9,0,18,18,9,2,0,True
1065,1065,406.126376037,0.1005940072596509,-0.0160959749868785,9.0,O9,H22_C20_O9,0,20,22,9,0,0,True
1066,1066,406.147486037,0.0208301472185812,-0.0639299782864331,4.0,O11,H26_C17_O11,0,17,26,11,0,0,True
1067,1067,406.162816037,0.0531316955928152,0.1180684152270493,8.0,O8,H26_C21_O8,0,21,26,8,0,0,True
1068,1068,406.183886037,0.0138494891323672,-0.0282458274852363,3.0,O10,H30_C18_O10,0,18,30,10,0,0,True
1069,1069,406.199266037,0.0194067447925559,0.2768271865414974,7.0,O7,H30_C22_O7,0,22,30,7,0,0,True
1070,1070,407.012506037,0.0141141966647993,0.076199132805593,12.0,N1O12,H9_C16_N_O12,0,16,9,12,1,0,True
1071,1071,407.020646037,0.0307844141402095,0.1600582197019246,12.0,O12,H10_C16_13C_O12,0,17,10,12,0,0,True
1072,1072,407.048886037,0.0615240540878896,0.0626607783920531,11.0,N1O11,H13_C17_N_O11,0,17,13,11,1,0,True
1073,1073,407.056996037,0.0358507827113232,0.0728128991243702,11.0,O11,H14_C17_13C_O11,0,18,14,11,0,0,True
1074,1074,407.063916037,0.0141627422034702,-0.492733430942404,15.0,N1O8,H13_C21_N_O8,0,21,13,8,1,0,True
1075,1075,407.085266037,0.0703190284840761,0.0491248434642142,10.0,N1O10,H17_C18_N_O10,0,18,17,10,1,0,True
1076,1076,407.093436037,0.0305086407793547,0.2066626297638351,10.0,O10,H18_C18_13C_O10,0,19,18,10,0,0,True
1077,1077,407.096686037,0.0148662898384191,-0.0928943940361323,5.0,O10S1,H22_C15_13C_O10_S,0,16,22,10,0,1,True
1078,1078,407.121626037,0.0454899241427099,-0.0135340390725053,9.0,N1O9,H21_C19_N_O9,0,19,21,9,1,0,True
1079,1079,407.129656037,0.0249073941135349,-0.1998798142270089,9.0,O9,H22_C19_13C_O9,0,20,22,9,0,0,True
1080,1080,407.158006037,0.0215837176031817,-0.027060747397902,8.0,N1O8,H25_C20_N_O8,0,20,25,8,1,0,True
1081,1081,407.166136037,0.016448623779283,0.0322104391736888,8.0,O8,H26_C20_13C_O8,0,21,26,8,0,0,True
1082,1082,407.996456037,0.0141457964487949,-0.0847531871301305,12.0,O13,H8_C16_O13,0,16,8,13,0,0,True
1083,1083,408.032886037,0.1195810024315639,0.0242946103722107,11.0,O12,H12_C17_O12,0,17,12,12,0,0,True
1084,1084,408.044046037,0.0272172869947494,-0.1555395810273322,11.0,N2O11,H12_C16_N2_O11,0,16,12,11,2,0,True
1085,1085,408.048156037,0.0195787374550538,0.0584073218996095,15.0,O9,H12_C21_O9,0,21,12,9,0,0,True
1086,1086,408.069276037,0.2326584955628883,0.0353003787533611,10.0,O11,H16_C18_O11,0,18,16,11,0,0,True
1087,1087,408.080456037,0.0362146079678095,-0.095508127075556,10.0,N2O10,H16_C17_N2_O10,0,17,16,10,2,0,True
1088,1088,408.088496037,0.0162045731025217,-0.2569099620785833,10.0,N1O10,H17_C17_13C_N_O10,0,18,17,10,1,0,True
1089,1089,408.105656037,0.1786273254810115,0.0218007271199281,9.0,O10,H20_C19_O10,0,19,20,10,0,0,True
1090,1090,408.116946037,0.0270451569733186,0.1605348678414527,9.0,N2O9,H20_C18_N2_O9,0,18,20,9,2,0,True
1091,1091,408.142036037,0.1124060103728984,0.0083034820865661,8.0,O9,H24_C20_O9,0,20,24,9,0,0,True
1092,1092,408.178476037,0.047823206599419,0.1418031656004445,7.0,O8,H28_C21_O8,0,21,28,8,0,0,True
1093,1093,408.218136037,0.0288375054932427,-0.0969457171696588,1.0,O7S1,H36_C19_O7_S,0,19,36,7,0,1,True
1094,1094,409.028186037,0.0157904311000712,0.1489872875494466,11.0,N1O12,H11_C16_N_O12,0,16,11,12,1,0,True
1095,1095,409.036196037,0.0245703658980027,-0.0853885310959471,11.0,O12,H12_C16_13C_O12,0,17,12,12,0,0,True
1096,1096,409.064476037,0.0737210766999967,-0.0845050157482993,10.0,N1O11,H15_C17_N_O11,0,17,15,11,1,0,True
1097,1097,409.072636037,0.0508411775505639,0.0478276920419688,10.0,O11,H16_C17_13C_O11,0,18,16,11,0,0,True
1098,1098,409.100916037,0.0613634357089622,0.0487019198276957,9.0,N1O10,H19_C18_N_O10,0,18,19,10,1,0,True
1099,1099,409.108936037,0.0362083665706808,-0.1611868972529507,9.0,O10,H20_C18_13C_O10,0,19,20,10,0,0,True
1100,1100,409.137336037,0.0320925796509088,0.1330017949368773,8.0,N1O9,H23_C19_N_O9,0,19,23,9,1,0,True
1101,1101,409.145336037,0.0275447844281797,-0.125752380532117,8.0,O9,H24_C19_13C_O9,0,20,24,9,0,0,True
1102,1102,409.991026037,0.0191273278052692,0.0360373741684781,16.0,O11,H6_C19_O11,0,19,6,11,0,0,True
1103,1103,410.012106037,0.0304120268435694,-0.0845170166683688,11.0,O13,H10_C16_O13,0,16,10,13,0,0,True
1104,1104,410.027376037,0.0357916123386984,-0.0505649163860065,15.0,O10,H10_C20_O10,0,20,10,10,0,0,True
1105,1105,410.048546037,0.1798872298101291,0.0483820762088376,10.0,O12,H14_C17_O12,0,17,14,12,0,0,True
1106,1106,410.059766037,0.0146762790576466,0.0157513623559214,10.0,N2O11,H14_C16_N2_O11,0,16,14,11,2,0,True
1107,1107,410.063726037,0.020063173493892,-0.1371518532622124,14.0,O9,H14_C21_O9,0,21,14,9,0,0,True
1108,1108,410.084906037,0.2403151306954221,-0.013823966397109,9.0,O11,H18_C18_O11,0,18,18,11,0,0,True
1109,1109,410.096106037,0.0297365968231756,-0.0952191435953169,9.0,N2O10,H18_C17_N2_O10,0,17,18,10,2,0,True
1110,1110,410.100206037,0.0184101599477058,0.0932723258166568,13.0,O8,H18_C22_O8,0,22,18,8,0,0,True
1111,1111,410.121316037,0.1677470448785925,0.0458961757627539,8.0,O10,H22_C19_O10,0,19,22,10,0,0,True
1112,1112,410.132436037,0.021440690806895,-0.2305523573509558,8.0,N2O9,H22_C18_N2_O9,0,18,22,9,2,0,True
1113,1113,410.157656037,0.0985843014822684,-0.0650603484544017,7.0,O9,H26_C20_O9,0,20,26,9,0,0,True
1114,1114,410.194076037,0.0450565350210058,0.0190324543610191,6.0,O8,H30_C21_O8,0,21,30,8,0,0,True
1115,1115,410.197466037,0.0216312462037876,0.0630403699326359,1.0,O8S1,H34_C18_O8_S,0,18,34,8,0,1,True
1116,1116,410.230426037,0.0152502008265918,-0.06752546438208,5.0,O7,H34_C22_O7,0,22,34,7,0,0,True
1117,1117,411.051876037,0.0350549852989674,-0.0121663475301853,10.0,O12,H14_C16_13C_O12,0,17,14,12,0,0,True
1118,1118,411.059056037,0.0289476336201854,0.0602979053154247,14.0,N1O9,H13_C20_N_O9,0,20,13,9,1,0,True
1119,1119,411.080156037,0.0658908656625274,-0.0112922015249083,9.0,N1O11,H17_C17_N_O11,0,17,17,11,1,0,True
1120,1120,411.088256037,0.0483805537237885,-0.0255638535951083,9.0,O11,H18_C17_13C_O11,0,18,18,11,0,0,True
1121,1121,411.095446037,0.0160150322338882,0.0712194706572598,13.0,N1O8,H17_C21_N_O8,0,21,17,8,1,0,True
1122,1122,411.116586037,0.0449853180289809,0.0969311415808567,8.0,N1O10,H21_C18_N_O10,0,18,21,10,1,0,True
1123,1123,411.124646037,0.0308235927635757,-0.0146354640462454,8.0,O10,H22_C18_13C_O10,0,19,22,10,0,0,True
1124,1124,411.152826037,0.0147348084219176,-0.2569798705114404,7.0,N1O9,H25_C19_N_O9,0,19,25,9,1,0,True
1125,1125,411.161066037,0.02671280860073,0.0692550981042872,7.0,O9,H26_C19_13C_O9,0,20,26,9,0,0,True
1126,1126,412.006826037,0.0206594076551208,0.3997530856495685,15.0,O11,H8_C19_O11,0,19,8,11,0,0,True
1127,1127,412.027706037,0.0527709982643108,-0.2056342298331532,10.0,O13,H12_C16_O13,0,16,12,13,0,0,True
1128,1128,412.043066037,0.0647342528411809,0.0465800826491853,14.0,O10,H12_C20_O10,0,20,12,10,0,0,True
1129,1129,412.054306037,0.019798600910587,0.0626446554688001,14.0,N2O9,H12_C19_N2_O9,0,19,12,9,2,0,True
1130,1130,412.064176037,0.1567280944088477,-0.0005702995541892786,9.0,O12,H16_C17_O12,0,17,16,12,0,0,True
1131,1131,412.079506037,0.0302023906040262,0.1788125807803983,13.0,O9,H16_C21_O9,0,21,16,9,0,0,True
1132,1132,412.090786037,0.0165428568268971,0.2919380973129115,13.0,N2O8,H16_C20_N2_O8,0,20,16,8,2,0,True
1133,1133,412.100576037,0.1880970551519563,0.0345959234329715,8.0,O11,H20_C18_O11,0,18,20,11,0,0,True
1134,1134,412.111836037,0.0225406370438857,0.0991890947364929,8.0,N2O10,H20_C17_N2_O10,0,17,20,10,2,0,True
1135,1135,412.115796037,0.0180890460899489,-0.0529535635546291,12.0,O8,H20_C22_O8,0,22,20,8,0,0,True
1136,1136,412.136946037,0.1402646069471362,-0.0030353988564229,7.0,O10,H24_C19_O10,0,19,24,10,0,0,True
1137,1137,412.148356037,0.0205532605274277,0.4254996954548109,7.0,N2O9,H24_C18_N2_O9,0,18,24,9,2,0,True
1138,1138,412.173346037,0.059573046361187,0.0321248333028192,6.0,O9,H28_C20_O9,0,20,28,9,0,0,True
1139,1139,412.209646037,0.0362270015992507,-0.1753161302799789,5.0,O8,H32_C21_O8,0,21,32,8,0,0,True
1140,1140,412.391536037,0.0351896597082085,-0.2662688013832832,0.0,O3,H52_C26_O3,0,26,52,3,0,0,True
1141,1141,413.038326037,0.033778703929353,0.0731651231377148,14.0,N1O10,H11_C19_N_O10,0,19,11,10,1,0,True
1142,1142,413.046296037,0.0152751640053007,-0.2557752024692649,14.0,O10,H12_C19_13C_O10,0,20,12,10,0,0,True
1143,1143,413.059366037,0.0260576329984314,-0.1433401705667474,9.0,N1O12,H15_C16_N_O12,0,16,15,12,1,0,True
1144,1144,413.067516037,0.0308424591335064,-0.0364952444322228,9.0,O12,H16_C16_13C_O12,0,17,16,12,0,0,True
1145,1145,413.074736037,0.0254704645267772,0.1324506080325747,13.0,N1O9,H15_C20_N_O9,0,20,15,9,1,0,True
1146,1146,413.095826037,0.0305169690683419,0.0369986792605527,8.0,N1O11,H19_C17_N_O11,0,17,19,11,1,0,True
1147,1147,413.103906037,0.0414931069275119,-0.0256182519548367,8.0,O11,H20_C17_13C_O11,0,18,20,11,0,0,True
1148,1148,413.111096037,0.0171992397419222,0.0706928482998709,12.0,N1O8,H19_C21_N_O8,0,21,19,8,1,0,True
1149,1149,413.132396037,0.0281174988843984,0.4835641114191723,7.0,N1O10,H23_C18_N_O10,0,18,23,10,1,0,True
1150,1150,413.140296037,0.0265148334116524,-0.0147431758753593,7.0,O10,H24_C18_13C_O10,0,19,24,10,0,0,True
1151,1151,413.176656037,0.0243658239880078,-0.0764781832387553,6.0,O9,H28_C19_13C_O9,0,20,28,9,0,0,True
1152,1152,414.022346037,0.1014991231041867,0.0836355822876549,14.0,O11,H10_C19_O11,0,19,10,11,0,0,True
1153,1153,414.033486037,0.0240054158362044,-0.1419039812003173,14.0,N2O10,H10_C18_N2_O10,0,18,10,10,2,0,True
1154,1154,414.043466037,0.0530200251901342,0.0608607599429534,9.0,O13,H14_C16_O13,0,16,14,13,0,0,True
1155,1155,414.058706037,0.0807515069160548,0.0220234470049878,13.0,O10,H14_C20_O10,0,20,14,10,0,0,True
1156,1156,414.070076037,0.0208397430654408,0.3519669939497759,13.0,N2O9,H14_C19_N2_O9,0,19,14,9,2,0,True
1157,1157,414.079816037,0.10812276122561,-0.024896166402254,8.0,O12,H18_C17_O12,0,17,18,12,0,0,True
1158,1158,414.095126037,0.0497187598741041,0.1053163809027916,12.0,O9,H18_C21_O9,0,21,18,9,0,0,True
1159,1159,414.106246037,0.0135864178581013,-0.1684809168181781,12.0,N2O8,H18_C20_N2_O8,0,20,18,8,2,0,True
1160,1160,414.116196037,0.1390376784011495,-0.0381945939656336,7.0,O11,H22_C18_O11,0,18,22,11,0,0,True
1161,1161,414.131386037,0.0262049155118336,-0.1977560812603271,11.0,O8,H22_C22_O8,0,22,22,8,0,0,True
1162,1162,414.152596037,0.0884908248968059,-0.0031993037922591,6.0,O10,H26_C19_O10,0,19,26,10,0,0,True
1163,1163,414.188996037,0.0503167266857327,0.0317898352906893,5.0,O9,H30_C20_O9,0,20,30,9,0,0,True
1164,1164,414.225566037,0.0186868128876927,0.4771772103007023,4.0,O8,H34_C21_O8,0,21,34,8,0,0,True
1165,1165,415.017526037,0.0276190088578944,-0.0827579508140415,14.0,N1O11,H9_C18_N_O11,0,18,9,11,1,0,True
1166,1166,415.025566037,0.0154906223357563,-0.2414622331655112,14.0,O11,H10_C18_13C_O11,0,19,10,11,0,0,True
1167,1167,415.053946037,0.0446682526450372,0.000351761481026365,13.0,N1O10,H13_C19_N_O10,0,19,13,10,1,0,True
1168,1168,415.061996037,0.0207272677876089,-0.1342474148416428,13.0,O10,H14_C19_13C_O10,0,20,14,10,0,0,True
1169,1169,415.083286037,0.0257737747389794,0.252602317487412,8.0,O12,H18_C16_13C_O12,0,17,18,12,0,0,True
1170,1170,415.090396037,0.026806542818535,0.155720297658839,12.0,N1O9,H17_C20_N_O9,0,20,17,9,1,0,True
1171,1171,415.098506037,0.0163555353894434,0.1656739279319203,12.0,O9,H18_C20_13C_O9,0,21,18,9,0,0,True
1172,1172,415.119566037,0.0331227186322917,-0.0015826766489819,7.0,O11,H22_C17_13C_O11,0,18,22,11,0,0,True
1173,1173,415.126596037,0.0151990671564474,-0.2911641920472496,11.0,N1O8,H21_C21_N_O8,0,21,21,8,1,0,True
1174,1174,415.192386037,0.0144494633122615,0.1163966433005054,5.0,O9,H30_C19_13C_O9,0,20,30,9,0,0,True
1175,1175,416.001586037,0.0882104632656294,0.024185003838028,14.0,O12,H8_C18_O12,0,18,8,12,0,0,True
1176,1176,416.037986037,0.1491022879224403,0.0590162456962312,13.0,O11,H12_C19_O11,0,19,12,11,0,0,True
1177,1177,416.049166037,0.0367506813262128,-0.0692874841422389,13.0,N2O10,H12_C18_N2_O10,0,18,12,10,2,0,True
1178,1178,416.057246037,0.0139682515936389,-0.131457871463099,13.0,N1O10,H13_C18_13C_N_O10,0,19,13,10,1,0,True
1179,1179,416.059096037,0.0405015802651225,0.012317961747524,8.0,O13,H16_C16_O13,0,16,16,13,0,0,True
1180,1180,416.074346037,0.1064420180436092,-0.0022952627838597,12.0,O10,H16_C20_O10,0,20,16,10,0,0,True
1181,1181,416.085616037,0.0281660685211277,0.0857155322526009,12.0,N2O9,H16_C19_N2_O9,0,19,16,9,2,0,True
1182,1182,416.095486037,0.0755275900586554,0.0231124833408862,7.0,O12,H20_C17_O12,0,17,20,12,0,0,True
1183,1183,416.110696037,0.0613782656541089,-0.0876281248287759,11.0,O9,H20_C21_O9,0,21,20,9,0,0,True
1184,1184,416.122166037,0.013841722328141,0.4810053785430007,11.0,N2O8,H20_C20_N2_O8,0,20,20,8,2,0,True
1185,1185,416.131856037,0.0834934466571198,-0.0141565706043373,6.0,O11,H24_C18_O11,0,18,24,11,0,0,True
1186,1186,416.147096037,0.0329118678506046,-0.0527962352162404,10.0,O8,H24_C22_O8,0,22,24,8,0,0,True
1187,1187,416.168276037,0.0528703304610849,0.0687246040691831,5.0,O10,H28_C19_O10,0,19,28,10,0,0,True
1188,1188,416.183546037,0.017082260536973,0.1021688637539136,9.0,O7,H28_C23_O7,0,23,28,7,0,0,True
1189,1189,416.204636037,0.0321227142729529,0.0074314406046645,4.0,O9,H32_C20_O9,0,20,32,9,0,0,True
1190,1190,417.004966037,0.0206155467790051,0.0844618237922098,14.0,O12,H8_C17_13C_O12,0,18,8,12,0,0,True
1191,1191,417.033236037,0.0556760360745139,0.0613380368484871,13.0,N1O11,H11_C18_N_O11,0,18,11,11,1,0,True
1192,1192,417.041196037,0.0345629656011469,-0.2884295389640406,13.0,O11,H12_C18_13C_O11,0,19,12,11,0,0,True
1193,1193,417.069606037,0.0588299923692775,0.0241494461915738,12.0,N1O10,H15_C19_N_O10,0,19,15,10,1,0,True
1194,1194,417.077706037,0.0284262552578017,0.010082054066013,12.0,O10,H16_C19_13C_O10,0,20,16,10,0,0,True
1195,1195,417.106016037,0.0291593856692572,0.0828662228781074,11.0,N1O9,H19_C20_N_O9,0,20,19,9,1,0,True
1196,1196,417.113886037,0.0144782219351704,-0.482609202718183,11.0,O9,H20_C20_13C_O9,0,21,20,9,0,0,True
1197,1197,417.135326037,0.0166338896523542,0.2619509621602139,6.0,O11,H24_C17_13C_O11,0,18,24,11,0,0,True
1198,1198,417.142306037,0.0146549016700294,-0.1460988231149569,10.0,N1O8,H23_C21_N_O8,0,21,23,8,1,0,True
1199,1199,417.150506037,0.0192053018928728,0.0795612125543926,10.0,O8,H24_C21_13C_O8,0,22,24,8,0,0,True
1200,1200,417.171666037,0.0201456563282244,0.1528411569700047,5.0,O10,H28_C18_13C_O10,0,19,28,10,0,0,True
1201,1201,417.174786037,0.0252117501814722,-0.4510986910855122,0.0,O10S1,H32_C15_13C_O10_S,0,16,32,10,0,1,True
1202,1202,418.017226037,0.1505603409466562,-3.109913993228213e-05,13.0,O12,H10_C18_O12,0,18,10,12,0,0,True
1203,1203,418.028596037,0.0172461225145627,0.3267886486637399,13.0,N2O11,H10_C17_N2_O11,0,17,10,11,2,0,True
1204,1204,418.053616037,0.2056384029801239,0.0107139368453527,12.0,O11,H14_C19_O11,0,19,14,11,0,0,True
1205,1205,418.064826037,0.0401486111839508,-0.0452106917364531,12.0,N2O10,H14_C18_N2_O10,0,18,14,10,2,0,True
1206,1206,418.074876037,0.0269344794106441,0.3230306525698877,7.0,O13,H18_C16_O13,0,16,18,13,0,0,True
1207,1207,418.089986037,0.1301387666692264,-0.0263794885669075,11.0,O10,H18_C20_O10,0,20,18,10,0,0,True
1208,1208,418.093316037,0.0181658755197779,-0.1267109468313134,6.0,O10S1,H22_C17_O10_S,0,17,22,10,0,1,True
1209,1209,418.101176037,0.0350828571133266,-0.1301335732768648,11.0,N2O9,H18_C19_N2_O9,0,19,18,9,2,0,True
1210,1210,418.111146037,0.0390509084761982,0.0467411599427749,6.0,O12,H22_C17_O12,0,17,22,12,0,0,True
1211,1211,418.126386037,0.0771242743933036,0.0082821847656435,10.0,O9,H22_C21_O9,0,21,22,9,0,0,True
1212,1212,418.147416037,0.0350906552450288,-0.2295004018524988,5.0,O11,H26_C18_O11,0,18,26,11,0,0,True
1213,1213,418.162776037,0.0433919327185293,0.0190236924797131,9.0,O8,H26_C22_O8,0,22,26,8,0,0,True
1214,1214,418.183936037,0.0328207410427197,0.0921293161978359,4.0,O10,H30_C19_O10,0,19,30,10,0,0,True
1215,1215,419.012476037,0.0393473700201997,0.0024199757237308,13.0,N1O12,H9_C17_N_O12,0,17,9,12,1,0,True
1216,1216,419.020586037,0.0218222522343725,0.0122834059687705,13.0,O12,H10_C17_13C_O12,0,18,10,12,0,0,True
1217,1217,419.048866037,0.0766288062633244,0.0131392791690841,12.0,N1O11,H13_C18_N_O11,0,18,13,11,1,0,True
1218,1218,419.056946037,0.0473281047599277,-0.0485876685488467,12.0,O11,H14_C18_13C_O11,0,19,14,11,0,0,True
1219,1219,419.085186037,0.0680121141228813,-0.1431737557276482,11.0,N1O10,H17_C19_N_O10,0,19,17,10,1,0,True
1220,1220,419.093326037,0.0351925587046354,-0.0617261081203852,11.0,O10,H18_C19_13C_O10,0,20,18,10,0,0,True
