peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S
1554,366.022296037,0.024826564866596762,-0.04200017365879129,10.0,O11,H10_C15_O11,0,15,10,11,0,0
1564,366.116116037,0.018805791001592295,-0.26171205197078984,3.0,O11,H22_C14_O11,0,14,22,11,0,0
1584,368.037986037,0.0385808429453571,0.06671322236954212,9.0,O11,H12_C15_O11,0,15,12,11,0,0
1594,368.131896037,0.018016591663753932,0.09265429151666495,2.0,O11,H24_C14_O11,0,14,24,11,0,0
1612,370.053556037,0.039721008582857584,-0.15003503956724132,8.0,O11,H14_C15_O11,0,15,14,11,0,0
1623,370.147436037,0.018311675938871414,-0.20522903203396428,1.0,O11,H26_C14_O11,0,14,26,11,0,0
1649,372.069236037,0.04426011082954678,-0.06879096020837186,7.0,O11,H16_C15_O11,0,15,16,11,0,0
1680,374.084836037,0.024751640840420988,-0.20227764577800228,6.0,O11,H18_C15_O11,0,15,18,11,0,0
1728,378.022466037,0.01893155438075265,0.40904182666714983,11.0,O11,H10_C16_O11,0,16,10,11,0,0
1756,380.037946037,0.049640040632645925,-0.04064594120363925,10.0,O11,H12_C16_O11,0,16,12,11,0,0
1780,382.05357603699997,0.05551489256864344,-0.09297387120665182,9.0,O11,H14_C16_O11,0,16,14,11,0,0
1791,382.147456037,0.019704988543244397,-0.14644870485794975,2.0,O11,H26_C15_O11,0,15,26,11,0,0
1810,384.069316037,0.07422746393063809,0.14165411748011472,8.0,O11,H16_C16_O11,0,16,16,11,0,0
1841,386.084906037,0.05829163875296128,-0.014683298601872369,7.0,O11,H18_C16_O11,0,16,18,11,0,0
1867,388.006606037,0.024577562478154492,-0.14252076932612479,13.0,O11,H8_C17_O11,0,17,8,11,0,0
1877,388.100546037,0.03253788982096392,-0.04056423049799134,6.0,O11,H20_C16_O11,0,16,20,11,0,0
1899,390.02223603699997,0.034571931191502585,-0.19325308418681536,12.0,O11,H10_C17_O11,0,17,10,11,0,0
1908,390.116186037,0.019792728601110723,-0.06617772068389194,5.0,O11,H22_C16_O11,0,16,22,11,0,0
1927,392.037966037,0.05545907122606703,0.011613671100790377,11.0,O11,H12_C17_O11,0,17,12,11,0,0
1954,394.053676037,0.07458140364674357,0.16362999251193955,10.0,O11,H14_C17_O11,0,17,14,11,0,0
1979,396.069306037,0.0811765626820459,0.11211421664335795,9.0,O11,H16_C17_O11,0,17,16,11,0,0
2006,398.084866037,0.08128439453959377,-0.11472176882370844,8.0,O11,H18_C17_O11,0,17,18,11,0,0
2032,400.006736037,0.014117684181909977,0.18674935516566027,14.0,O11,H8_C18_O11,0,18,8,11,0,0
2039,400.100546037,0.06343415642355042,-0.03934760939912665,7.0,O11,H20_C17_O11,0,17,20,11,0,0
2061,402.022316037,0.02856374883490621,0.011509311362155617,13.0,O11,H10_C18_O11,0,18,10,11,0,0
2068,402.116226037,0.0383509189677269,0.03527089707036521,6.0,O11,H22_C17_O11,0,17,22,11,0,0
2086,404.038056037,0.0476297016388986,0.23402003495448787,12.0,O11,H12_C18_O11,0,18,12,11,0,0
2093,404.131866037,0.020164933589653967,0.010167473481336158,5.0,O11,H24_C17_O11,0,17,24,11,0,0
2115,406.053496037,0.059543422802827296,-0.2844969962542277,11.0,O11,H14_C18_O11,0,18,14,11,0,0
2137,408.069286037,0.07379344222105713,0.05980602023122016,10.0,O11,H16_C18_O11,0,18,16,11,0,0
2160,410.08500603699997,0.08769537166491903,0.23002791768828976,9.0,O11,H18_C18_O11,0,18,18,11,0,0
2169,410.17866603699997,0.014369386917938562,-0.3562179414148293,2.0,O11,H30_C17_O11,0,17,30,11,0,0
2175,411.088396037,0.015783404209872228,0.3149955125075858,9.0,O11,H18_C17_13C_O11,0,18,18,11,0,0
2188,412.100596037,0.07962506432288632,0.08312776130644586,8.0,O11,H20_C18_O11,0,18,20,11,0,0
2202,413.104036037,0.014601076740844305,0.2890724603178733,8.0,O11,H20_C17_13C_O11,0,18,20,11,0,0
2211,414.022316037,0.027821329226377724,0.011175726115669714,14.0,O11,H10_C19_O11,0,19,10,11,0,0
2217,414.11616603699997,0.058294314827760305,-0.1106380377241213,7.0,O11,H22_C18_O11,0,18,22,11,0,0
2232,416.038046037,0.03424143898792186,0.2032338167804249,13.0,O11,H12_C19_O11,0,19,12,11,0,0
2240,416.131906037,0.037000726969979414,0.10599764018015173,6.0,O11,H24_C18_O11,0,18,24,11,0,0
2259,418.053586037,0.050690548662083966,-0.06104719775959583,12.0,O11,H14_C19_O11,0,19,14,11,0,0
2268,418.14759603699997,0.02623323357217756,0.20096970730588554,5.0,O11,H26_C18_O11,0,18,26,11,0,0
2286,420.069236037,0.06789760646044507,-0.06093043197461421,11.0,O11,H16_C19_O11,0,19,16,11,0,0
2308,422.084976037,0.08040687259699406,0.15241243750675665,10.0,O11,H18_C19_O11,0,19,18,11,0,0
2315,422.178776037,0.015781771864926793,-0.08553959145099736,3.0,O11,H30_C18_O11,0,18,30,11,0,0
2318,423.088256037,0.022789440852071925,-0.0248387891699817,10.0,O11,H18_C18_13C_O11,0,19,18,11,0,0
2333,424.10058603699997,0.09562521845508563,0.057196336785763593,9.0,O11,H20_C19_O11,0,19,20,11,0,0
2346,425.103936037,0.02421300341760845,0.04567588861616096,9.0,O11,H20_C18_13C_O11,0,19,20,11,0,0
2353,426.022336037,0.016194002679715717,0.05780682826454945,15.0,O11,H10_C20_O11,0,20,10,11,0,0
2359,426.116276037,0.08106673438774321,0.15062320689376965,8.0,O11,H22_C19_O11,0,19,22,11,0,0
2371,427.119446037,0.015942840013204396,-0.2824900648857284,8.0,O11,H22_C18_13C_O11,0,19,22,11,0,0
2376,428.037936037,0.03331349032972154,-0.05945033802406825,14.0,O11,H12_C20_O11,0,20,12,11,0,0
2384,428.131936037,0.06320233310031458,0.17309850956385253,7.0,O11,H24_C19_O11,0,19,24,11,0,0
2403,430.053626037,0.039148504553574895,0.03366789440938671,13.0,O11,H14_C20_O11,0,20,14,11,0,0
2411,430.14759603699997,0.04981174026175774,0.19536317478102824,6.0,O11,H26_C19_O11,0,19,26,11,0,0
2423,431.150926037,0.014605743184201329,0.13729530977235146,6.0,O11,H26_C18_13C_O11,0,19,26,11,0,0
2428,432.069266037,0.055174041953085555,0.01019512452372138,12.0,O11,H16_C20_O11,0,20,16,11,0,0
2435,432.163206037,0.030716684385801392,0.10172314408046546,5.0,O11,H28_C19_O11,0,19,28,11,0,0
2445,433.072586037,0.018732972639714164,-0.07027690255525589,12.0,O11,H16_C19_13C_O11,0,20,16,11,0,0
2453,434.084906037,0.054310215930715756,-0.013059656952305777,11.0,O11,H18_C20_O11,0,20,18,11,0,0
2466,435.088156037,0.01843141359858635,-0.25399220477594875,11.0,O11,H18_C19_13C_O11,0,20,18,11,0,0
2477,436.100566037,0.08174402403976853,0.00976150991775124,10.0,O11,H20_C20_O11,0,20,20,11,0,0
2494,438.116156037,0.07118628393335663,-0.12740228637039497,9.0,O11,H22_C20_O11,0,20,22,11,0,0
2507,440.037896037,0.01995237072313488,-0.14873037205804127,15.0,O11,H12_C21_O11,0,21,12,11,0,0
2513,440.131826037,0.07397569444444445,-0.08154602280895232,8.0,O11,H24_C20_O11,0,20,24,11,0,0
2529,442.053656037,0.02983782743990058,0.10061900732060769,14.0,O11,H14_C21_O11,0,21,14,11,0,0
2536,442.147516037,0.05142493397801856,0.009125913572537678,7.0,O11,H26_C20_O11,0,20,26,11,0,0
2552,444.06924603699997,0.03326073342654084,-0.03511839690634369,13.0,O11,H16_C21_O11,0,21,16,11,0,0
2559,444.163206037,0.025959721736766476,0.09897488012619297,6.0,O11,H28_C20_O11,0,20,28,11,0,0
2573,446.084956037,0.048092086100431086,0.0993779311014355,12.0,O11,H18_C21_O11,0,21,18,11,0,0
2580,446.178856037,0.028866721765893822,0.09836189996476795,5.0,O11,H30_C20_O11,0,20,30,11,0,0
2593,448.100566037,0.05807649083459552,0.0095000995829039,11.0,O11,H20_C21_O11,0,21,20,11,0,0
2600,448.194396037,0.016914734552798166,-0.1476747602027327,4.0,O11,H32_C20_O11,0,20,32,11,0,0
2616,450.116126037,0.062356444667754085,-0.19065524426238611,10.0,O11,H22_C21_O11,0,21,22,11,0,0
2623,451.11956603699997,0.01710655025437881,-0.0014563767417004403,10.0,O11,H22_C20_13C_O11,0,21,22,11,0,0
2626,452.03799603699997,0.023605237096586275,0.07643826466049777,16.0,O11,H12_C22_O11,0,22,12,11,0,0
2631,452.131796037,0.06876137786904346,-0.1457340547238743,9.0,O11,H24_C21_O11,0,21,24,11,0,0
2645,454.05366603699997,0.018290734591634626,0.11998361449899918,15.0,O11,H14_C22_O11,0,22,14,11,0,0
2650,454.147456037,0.0597434245019224,-0.12323090057520746,8.0,O11,H26_C21_O11,0,21,26,11,0,0
2660,455.15072603699997,0.015120987708260515,-0.3093590581960757,8.0,O11,H26_C20_13C_O11,0,21,26,11,0,0
2664,456.06924603699997,0.03213334134335314,-0.03419436888529635,14.0,O11,H16_C22_O11,0,22,16,11,0,0
2671,456.163226037,0.04002511019845431,0.14021516077917676,7.0,O11,H28_C21_O11,0,21,28,11,0,0
2684,458.084906037,0.0311123126140821,-0.012375434960433331,13.0,O11,H18_C22_O11,0,22,18,11,0,0
2692,458.178806037,0.019268940055924503,-0.013341952755120071,6.0,O11,H30_C21_O11,0,21,30,11,0,0
2705,460.100546037,0.04568786045089129,-0.034216434084768856,12.0,O11,H20_C22_O11,0,22,20,11,0,0
2712,460.194556037,0.03354621781428405,0.20385508434269164,5.0,O11,H32_C21_O11,0,21,32,11,0,0
2725,462.116146037,0.06056774656297332,-0.14242523338365504,11.0,O11,H22_C22_O11,0,22,22,11,0,0
2734,463.119636037,0.016233973892189987,0.149730209239926,11.0,O11,H22_C21_13C_O11,0,22,22,11,0,0
2741,464.131816037,0.06396433477999146,-0.0988749280140991,10.0,O11,H24_C22_O11,0,22,24,11,0,0
2746,465.135266037,0.022408072886325684,0.10592402606661548,10.0,O11,H24_C21_13C_O11,0,22,24,11,0,0
2752,466.053766037,0.020924635422734865,0.3314617568118053,16.0,O11,H14_C23_O11,0,23,14,11,0,0
2757,466.147476037,0.05966805749737854,-0.07715369457921506,9.0,O11,H26_C22_O11,0,22,26,11,0,0
2767,468.069396037,0.015314010981008971,0.28714759204709406,15.0,O11,H16_C23_O11,0,23,16,11,0,0
2773,468.163066037,0.056229155743912386,-0.20514006097616141,8.0,O11,H28_C22_O11,0,22,28,11,0,0
2781,469.166416037,0.014868502174841742,-0.2150175216153703,8.0,O11,H28_C21_13C_O11,0,22,28,11,0,0
2787,470.084976037,0.02570386835411084,0.13684972571366905,14.0,O11,H18_C23_O11,0,23,18,11,0,0
2795,470.17884603699997,0.03714369368713348,0.07207257463395848,7.0,O11,H30_C22_O11,0,22,30,11,0,0
2808,472.100636037,0.03633905078838013,0.15729061629242244,13.0,O11,H20_C23_O11,0,23,20,11,0,0
2815,472.194506037,0.03353054366188978,0.09278591658177429,6.0,O11,H32_C22_O11,0,22,32,11,0,0
2829,474.116116037,0.037094104382694476,-0.2020960620122466,12.0,O11,H22_C23_O11,0,23,22,11,0,0
2842,476.13201603699997,0.05120877267078333,0.3236686357132277,11.0,O11,H24_C23_O11,0,23,24,11,0,0
2848,476.225816037,0.01900883286729582,0.11268813710949924,4.0,O11,H36_C22_O11,0,22,36,11,0,0
2853,477.135366037,0.017282722144549303,0.3128441332255552,11.0,O11,H24_C22_13C_O11,0,23,24,11,0,0
2858,478.147556037,0.05682901520447396,0.0920950017926159,10.0,O11,H26_C23_O11,0,23,26,11,0,0
2874,480.163286037,0.0484058725581576,0.25816426129875997,9.0,O11,H28_C23_O11,0,23,28,11,0,0
2883,482.084836037,0.014443631306070138,-0.1569619998356612,15.0,O11,H18_C24_O11,0,24,18,11,0,0
2888,482.178856037,0.04441928570041555,0.09101809308813477,8.0,O11,H30_C23_O11,0,23,30,11,0,0
2899,484.100436037,0.026134437259699404,-0.2597456863325865,14.0,O11,H20_C24_O11,0,24,20,11,0,0
2905,484.194436037,0.03246644893976465,-0.05408364491052299,7.0,O11,H32_C23_O11,0,23,32,11,0,0
2915,486.116356037,0.03006404981746864,0.2966018284329082,13.0,O11,H22_C24_O11,0,24,22,11,0,0
2921,486.209986037,0.027820965134568332,-0.259684094562462,6.0,O11,H34_C23_O11,0,23,34,11,0,0
2931,488.13174603699997,0.04085983314886015,-0.23741746135390196,12.0,O11,H24_C24_O11,0,24,24,11,0,0
2936,488.22585603699997,0.029333281146840653,0.19184768453028303,5.0,O11,H36_C23_O11,0,23,36,11,0,0
2945,490.147576037,0.04119763146141598,0.13064432666270467,11.0,O11,H26_C24_O11,0,24,26,11,0,0
2949,490.241386037,0.02187892005514777,-0.053869381074267246,4.0,O11,H38_C23_O11,0,23,38,11,0,0
2956,492.163306037,0.055740137966522975,0.292506569024983,10.0,O11,H28_C24_O11,0,24,28,11,0,0
2964,494.178736037,0.04315295011456756,-0.15401917247131716,9.0,O11,H30_C24_O11,0,24,30,11,0,0
2969,496.100656037,0.015298172987300478,0.1899957173078658,15.0,O11,H20_C25_O11,0,25,20,11,0,0
2972,496.19451603699997,0.03776127228241873,0.10845142032617895,8.0,O11,H32_C24_O11,0,24,32,11,0,0
2980,498.116396037,0.01964348130024467,0.36975895896976707,14.0,O11,H22_C25_O11,0,25,22,11,0,0
2987,498.209966037,0.03582438881121597,-0.2935730113169428,7.0,O11,H34_C24_O11,0,24,34,11,0,0
2995,500.131876037,0.025486220338653928,0.02821055953139478,13.0,O11,H24_C25_O11,0,25,24,11,0,0
3001,500.225876037,0.025125896879490465,0.22722734960327123,6.0,O11,H36_C24_O11,0,24,36,11,0,0
3012,502.14750603699997,0.030297365917122995,-0.01187897966676438,12.0,O11,H26_C25_O11,0,25,26,11,0,0
3017,502.241476037,0.020156462386888813,0.1266143936560442,5.0,O11,H38_C24_O11,0,24,38,11,0,0
3022,504.163296037,0.0332939750087382,0.2657095451555678,11.0,O11,H28_C25_O11,0,25,28,11,0,0
3031,506.178766037,0.03169226232086683,-0.09110022602739684,10.0,O11,H30_C25_O11,0,25,30,11,0,0
3040,508.194576037,0.04021900122334848,0.2239555583785532,9.0,O11,H32_C25_O11,0,25,32,11,0,0
3045,510.116066037,0.024399794652219503,-0.28585063220590967,15.0,O11,H22_C26_O11,0,26,22,11,0,0
3049,510.209996037,0.029868028855489535,-0.22786891852283905,8.0,O11,H34_C25_O11,0,25,34,11,0,0
3062,512.225756037,0.03328060677113674,-0.012367593569282763,7.0,O11,H36_C25_O11,0,25,36,11,0,0
3070,514.147376037,0.016249544885238262,-0.26444752295495033,13.0,O11,H26_C26_O11,0,26,26,11,0,0
3076,514.241426037,0.018368510670317292,0.026429220365678116,6.0,O11,H38_C25_O11,0,25,38,11,0,0
3084,516.163176037,0.02557752849625228,0.027047648271276037,12.0,O11,H28_C26_O11,0,26,28,11,0,0
3089,516.257176037,0.025689426045671676,0.21988459495449855,5.0,O11,H40_C25_O11,0,25,40,11,0,0
3095,518.178766037,0.028965014418035652,-0.08899052426588683,11.0,O11,H30_C26_O11,0,26,30,11,0,0
3102,520.194436037,0.0340363703444794,-0.05034079219035872,10.0,O11,H32_C26_O11,0,26,32,11,0,0
3109,522.210166037,0.03222272588255855,0.10290684384194439,9.0,O11,H34_C26_O11,0,26,34,11,0,0
3114,524.131846037,0.015154010835372248,-0.030318707202409506,15.0,O11,H24_C27_O11,0,27,24,11,0,0
3118,524.225936037,0.02478548317410385,0.3312789163900687,8.0,O11,H36_C26_O11,0,26,36,11,0,0
3123,526.147676037,0.016860357441065673,0.3117660829505846,14.0,O11,H26_C27_O11,0,27,26,11,0,0
3127,526.241296037,0.0315157142024933,-0.22120840937341588,7.0,O11,H38_C26_O11,0,26,38,11,0,0
3134,528.163006037,0.022605629102101052,-0.29543720064819146,13.0,O11,H28_C27_O11,0,27,28,11,0,0
3137,528.257236037,0.023363741067614276,0.3284706543902354,6.0,O11,H40_C26_O11,0,26,40,11,0,0
3142,530.178826037,0.023985609878053517,0.02619304910120298,12.0,O11,H30_C27_O11,0,27,30,11,0,0
3148,530.272846037,0.01809491994834751,0.25164969523236996,5.0,O11,H42_C26_O11,0,26,42,11,0,0
3156,532.194386037,0.03610304040933628,-0.14315633909237002,11.0,O11,H32_C27_O11,0,27,32,11,0,0
3163,534.210106037,0.03551932842052118,-0.011720107867838019,10.0,O11,H34_C27_O11,0,27,34,11,0,0
3169,536.225896037,0.02664630179812808,0.24926994576179012,9.0,O11,H36_C27_O11,0,27,36,11,0,0
3174,538.147676037,0.015256599770864888,0.3048141008794964,15.0,O11,H26_C28_O11,0,28,26,11,0,0
3177,538.241506037,0.029691347236785896,0.17388291119423974,8.0,O11,H38_C27_O11,0,27,38,11,0,0
3182,540.163026037,0.019059684356674045,-0.25184804099678426,14.0,O11,H28_C28_O11,0,28,28,11,0,0
3186,540.256976037,0.024732920453221483,-0.16007752579637372,7.0,O11,H40_C27_O11,0,27,40,11,0,0
3194,542.272556037,0.01722055346809585,-0.2887053719121528,6.0,O11,H42_C27_O11,0,27,42,11,0,0
3198,544.194326037,0.015580204571051304,-0.2502543548083786,12.0,O11,H32_C28_O11,0,28,32,11,0,0
3207,546.210136037,0.032239552992349214,0.04346129521385012,11.0,O11,H34_C28_O11,0,28,34,11,0,0
3214,548.225826037,0.03182945211464523,0.11612915163898112,10.0,O11,H36_C28_O11,0,28,36,11,0,0
3219,550.241266037,0.02471458236242184,-0.26608146120223697,9.0,O11,H38_C28_O11,0,28,38,11,0,0
3226,552.257086037,0.03161807861470348,0.042583428333824766,8.0,O11,H40_C28_O11,0,28,40,11,0,0
3231,554.272746037,0.016325712891762788,0.06033672115295036,7.0,O11,H42_C28_O11,0,28,42,11,0,0
3248,560.225636037,0.02189896330925473,-0.2255073525341673,11.0,O11,H36_C29_O11,0,29,36,11,0,0
3255,562.241506037,0.02688219688143229,0.16646049605083138,10.0,O11,H38_C29_O11,0,29,38,11,0,0
3261,564.257106037,0.022277461017903608,0.0771226441439885,9.0,O11,H40_C29_O11,0,29,40,11,0,0
3266,566.272786037,0.0147894760476135,0.1296954433097647,8.0,O11,H42_C29_O11,0,29,42,11,0,0
3271,568.288216037,0.018554719358033323,-0.25802224270887353,7.0,O11,H44_C29_O11,0,29,44,11,0,0
3277,574.241136037,0.02073463411200435,-0.4813465679028594,11.0,O11,H38_C30_O11,0,30,38,11,0,0
3285,578.272606037,0.023318733251776767,-0.18426776379953383,9.0,O11,H42_C30_O11,0,30,42,11,0,0
3301,590.272626037,0.017925429142879337,-0.1466390208519503,10.0,O11,H42_C31_O11,0,31,42,11,0,0
2107,405.13854603699997,0.018127706415783137,-0.10534420979366162,0.0,O11S1,H28_C13_13C_O11_S,0,14,28,11,0,1
2719,461.107196037,0.01997391282185716,-0.2006713422507257,7.0,O11S1,H24_C18_13C_O11_S,0,19,24,11,0,1
1360,352.064266037,0.040948926414618045,0.25496765404422056,4.0,O12,H16_C12_O12,0,12,16,12,0,0
1388,354.079866037,0.028306918472562042,0.11209617883053961,3.0,O12,H18_C12_O12,0,12,18,12,0,0
1416,356.095516037,0.29758653248669853,0.11125385798520544,2.0,O12,H20_C12_O12,0,12,20,12,0,0
1449,358.111106037,0.03383108931414812,-0.057124729337400544,1.0,O12,H22_C12_O12,0,12,22,12,0,0
1560,366.079826037,0.017889086712105325,-8.440782778569651E-4,4.0,O12,H18_C13_O12,0,13,18,12,0,0
1590,368.095506037,0.021555199959221717,0.0804600966593148,3.0,O12,H20_C13_O12,0,13,20,12,0,0
1618,370.111116037,0.09358899253369063,-0.0282536772802116,2.0,O12,H22_C13_O12,0,13,22,12,0,0
1655,372.126826037,0.02724068167695833,0.1329358610319941,1.0,O12,H24_C13_O12,0,13,24,12,0,0
1777,382.017196037,0.013857188628684609,-0.0785645260701836,10.0,O12,H10_C15_O12,0,15,10,12,0,0
1787,382.111156037,0.017697756466270535,0.07731519877296526,3.0,O12,H22_C14_O12,0,14,22,12,0,0
1807,384.032736037,0.019940149374733,-0.36477879834580695,9.0,O12,H12_C15_O12,0,15,12,12,0,0
1816,384.126716037,0.05420674710668375,-0.15758081239090807,2.0,O12,H24_C14_O12,0,14,24,12,0,0
1848,386.142426037,0.015472366645306613,-0.0015667794689075629,1.0,O12,H26_C14_O12,0,14,26,12,0,0
1873,388.064176037,0.01661167666705503,-6.055699814683936E-4,7.0,O12,H16_C15_O12,0,15,16,12,0,0
1951,394.017116037,0.019551542050176705,-0.2792086828338942,11.0,O12,H10_C16_O12,0,16,10,12,0,0
1960,394.111186037,0.016420164375315547,0.15108173041776815,4.0,O12,H22_C15_O12,0,15,22,12,0,0
1977,396.032916037,0.027053926851528215,0.1007820269654878,10.0,O12,H12_C16_O12,0,16,12,12,0,0
1985,396.126716037,0.027439572896034797,-0.15280716377763384,3.0,O12,H24_C15_O12,0,15,24,12,0,0
2004,398.048576037,0.03615317585148938,0.1252083363316773,9.0,O12,H14_C16_O12,0,16,14,12,0,0
2037,400.064146037,0.033520616091887064,-0.07557538033962105,8.0,O12,H16_C16_O12,0,16,16,12,0,0
2064,402.079726037,0.023176591809390655,-0.24947539880383535,7.0,O12,H18_C16_O12,0,16,18,12,0,0
2111,406.017426037,0.017901277719523087,0.49255767660624505,12.0,O12,H10_C17_O12,0,17,10,12,0,0
2135,408.032826037,0.028867286108198376,-0.12275237868323365,11.0,O12,H12_C17_O12,0,17,12,12,0,0
2158,410.048476037,0.03357274190259816,-0.12232943888708867,10.0,O12,H14_C17_O12,0,17,14,12,0,0
2185,412.064066037,0.03451249320361956,-0.26751908042495237,9.0,O12,H16_C17_O12,0,17,16,12,0,0
2214,414.079816037,0.04379109382888656,-0.024896166402254095,8.0,O12,H18_C17_O12,0,17,18,12,0,0
2237,416.095396037,0.026890686288787914,-0.19318406494396675,7.0,O12,H20_C17_O12,0,17,20,12,0,0
2256,418.017386037,0.019910190687016972,0.38272810022206877,13.0,O12,H10_C18_O12,0,18,10,12,0,0
2264,418.111226037,0.01697449415511282,0.2380777979095844,6.0,O12,H22_C17_O12,0,17,22,12,0,0
2283,420.032906037,0.030912741756961435,0.07121584895310766,12.0,O12,H12_C18_O12,0,18,12,12,0,0
2306,422.048566037,0.04323559288710241,0.09439434988280684,11.0,O12,H14_C18_O12,0,18,14,12,0,0
2330,424.064126037,0.05526003437026681,-0.11846085749530531,10.0,O12,H16_C18_O12,0,18,16,12,0,0
2356,426.079886037,0.06660080852654472,0.14009344713526767,9.0,O12,H18_C18_O12,0,18,18,12,0,0
2380,428.095526037,0.05326008412948076,0.11590170180301376,8.0,O12,H20_C18_O12,0,18,20,12,0,0
2401,430.017226037,0.016921506660452834,-3.0231291723905296E-5,14.0,O12,H10_C19_O12,0,19,10,12,0,0
2407,430.111206037,0.034245971930948776,0.18493589298153407,7.0,O12,H22_C18_O12,0,18,22,12,0,0
2426,432.032956037,0.035152961037321837,0.1849696855744365,13.0,O12,H12_C19_O12,0,19,12,12,0,0
2433,432.126716037,0.021703403530234183,-0.14007696753694643,6.0,O12,H24_C18_O12,0,18,24,12,0,0
2451,434.048546037,0.04692807851761233,0.04570686893164725,12.0,O12,H14_C19_O12,0,19,14,12,0,0
2474,436.064276037,0.0556830969163851,0.22878507939821477,11.0,O12,H16_C19_O12,0,19,16,12,0,0
2492,438.079846037,0.05775187264553963,0.044948426994209846,10.0,O12,H18_C19_O12,0,19,18,12,0,0
2510,440.095536037,0.05130753257408055,0.13546376887514022,9.0,O12,H20_C19_O12,0,19,20,12,0,0
2527,442.01730603699997,0.014346643316245291,0.18095897807595698,15.0,O12,H10_C20_O12,0,20,10,12,0,0
2533,442.111186037,0.045795103693347314,0.13467879086525936,8.0,O12,H22_C19_O12,0,19,22,12,0,0
2550,444.032846037,0.026232796662006293,-0.06775850083853589,14.0,O12,H12_C20_O12,0,20,12,12,0,0
2556,444.126756037,0.040468932045904696,-0.04622779349000793,7.0,O12,H24_C19_O12,0,19,24,12,0,0
2572,446.048536037,0.03261333571206649,0.022058137700325588,13.0,O12,H14_C20_O12,0,20,14,12,0,0
