peakNo,mw,relativeAbundance,errorPPM,DBE,class,formula,z,C,H,O,N,S
118,201.063716037,0.0010940886858877264,-0.03272594439166461,3.0,N1O5,H11_C8_N_O5,0,8,11,5,1,0
131,203.079366037,0.0019028908058316102,-0.03276551494761017,2.0,N1O5,H13_C8_N_O5,0,8,13,5,1,0
150,207.016766037,0.0017960308893784185,-0.030712488312326935,7.0,N1O5,H5_C9_N_O5,0,9,5,5,1,0
163,209.032416037,0.0014166291676592873,-0.030770347078775975,6.0,N1O5,H7_C9_N_O5,0,9,7,5,1,0
174,211.04806603699998,0.0021871970055694604,-0.030827100800161798,5.0,N1O5,H9_C9_N_O5,0,9,9,5,1,0
186,213.063716037,0.0020352402436406096,-0.030882780571918893,4.0,N1O5,H11_C9_N_O5,0,9,11,5,1,0
203,215.079356037,0.0010774224603858525,-0.07743188520494583,3.0,N1O5,H13_C9_N_O5,0,9,13,5,1,0
217,217.001106037,0.001135264066539415,-0.07504109203072344,9.0,N1O5,H3_C10_N_O5,0,10,3,5,1,0
241,221.032416037,0.001654858155715486,-0.0290998040355171,7.0,N1O5,H7_C10_N_O5,0,10,7,5,1,0
253,223.048076037,0.0018195596783222403,0.015664784291583567,6.0,N1O5,H9_C10_N_O5,0,10,9,5,1,0
266,225.063716037,0.002261704837224897,-0.029236165233877898,5.0,N1O5,H11_C10_N_O5,0,10,11,5,1,0
282,227.079376037,0.0018175989459102554,0.014734935678141117,4.0,N1O5,H13_C10_N_O5,0,10,13,5,1,0
299,229.095026037,0.0014597652807229612,0.014282282959652538,3.0,N1O5,H15_C10_N_O5,0,10,15,5,1,0
