Name,m/z,I,I %,Res.,S/N
FA-HQ-250-NaOD,220.35597,3617102,1.4,1309107,4.5
FA-HQ-250-NaOD,220.36629,3721462,1.5,898182,4.7
FA-HQ-250-NaOD,220.37973,3397142,1.3,899695,4.1
FA-HQ-250-NaOD,220.44478999999998,3672368,1.4,1063256,4.6
FA-HQ-250-NaOD,220.45287000000002,4290184,1.7,727083,5.8
FA-HQ-250-NaOD,220.45982999999998,3671544,1.4,835463,4.6
FA-HQ-250-NaOD,220.46204,3431072,1.4,1207576,4.1
FA-HQ-250-NaOD,220.4809,3792209,1.5,1002789,4.8
FA-HQ-250-NaOD,220.48866,3891025,1.5,1057275,5.0
FA-HQ-250-NaOD,220.49573999999998,3616969,1.4,1073989,4.5
FA-HQ-250-NaOD,220.50513999999998,3959662,1.6,769600,5.1
FA-HQ-250-NaOD,220.51244,3465794,1.4,889765,4.2
FA-HQ-250-NaOD,220.52303999999998,4080034,1.6,1067216,5.4
FA-HQ-250-NaOD,220.52428999999998,3771354,1.5,559082,4.8
FA-HQ-250-NaOD,220.52657000000002,3409458,1.3,1308875,4.1
FA-HQ-250-NaOD,220.54089,4032667,1.6,1052437,5.3
FA-HQ-250-NaOD,220.55535,3511411,1.4,1248103,4.3
FA-HQ-250-NaOD,220.55893999999998,3413955,1.3,916922,4.1
FA-HQ-250-NaOD,220.56769,4431411,1.7,890159,6.1
FA-HQ-250-NaOD,220.5745,3592036,1.4,997724,4.4
FA-HQ-250-NaOD,220.57532999999998,3621100,1.4,1183462,4.5
FA-HQ-250-NaOD,220.57689,3403996,1.3,1388624,4.1
FA-HQ-250-NaOD,220.57716000000002,3704292,1.5,1300277,4.7
FA-HQ-250-NaOD,220.58003,3397672,1.3,821480,4.1
FA-HQ-250-NaOD,220.59461000000002,3552436,1.4,956337,4.4
FA-HQ-250-NaOD,220.59658,3443524,1.4,1040612,4.1
FA-HQ-250-NaOD,220.63093999999998,3993541,1.6,1207629,5.2
FA-HQ-250-NaOD,220.64347999999998,3926782,1.5,1165230,5.1
FA-HQ-250-NaOD,220.6451,4194870,1.7,748540,5.6
FA-HQ-250-NaOD,220.64632000000003,3726250,1.5,504364,4.7
FA-HQ-250-NaOD,220.65221,4225334,1.7,1260854,5.7
FA-HQ-250-NaOD,220.66858,4115223,1.6,1066054,5.4
FA-HQ-250-NaOD,220.67025,3892783,1.5,1148357,5.0
FA-HQ-250-NaOD,220.67575,3751391,1.5,694787,4.7
FA-HQ-250-NaOD,220.68254,3586963,1.4,723417,4.4
FA-HQ-250-NaOD,220.70233,3648428,1.4,516918,4.5
FA-HQ-250-NaOD,220.70315,3624928,1.4,1019449,4.5
FA-HQ-250-NaOD,220.70372000000003,3766456,1.5,911676,4.8
FA-HQ-250-NaOD,220.7117,4167608,1.6,796397,5.6
FA-HQ-250-NaOD,220.72455,3563209,1.4,1166293,4.4
FA-HQ-250-NaOD,220.72542,3720313,1.5,1313831,4.7
FA-HQ-250-NaOD,220.73994,4313578,1.7,1086100,5.8
FA-HQ-250-NaOD,220.74582,4174410,1.6,870522,5.6
FA-HQ-250-NaOD,220.75922000000003,3764834,1.5,1190708,4.8
FA-HQ-250-NaOD,220.76151000000002,4286978,1.7,1038605,5.8
FA-HQ-250-NaOD,220.76352000000003,3526946,1.4,1001585,4.3
FA-HQ-250-NaOD,220.78252,3672635,1.4,1386497,4.6
FA-HQ-250-NaOD,220.78891000000002,3794555,1.5,1357753,4.8
FA-HQ-250-NaOD,220.79386,3625132,1.4,766203,4.5
FA-HQ-250-NaOD,220.79448,3947932,1.6,1189650,5.1
FA-HQ-250-NaOD,220.79758999999999,4409180,1.7,1020426,6.0
FA-HQ-250-NaOD,220.80513,3580140,1.4,768377,4.4
FA-HQ-250-NaOD,220.80764,3503548,1.4,1089706,4.3
FA-HQ-250-NaOD,220.81123,3836668,1.5,715757,4.9
FA-HQ-250-NaOD,220.81305,4361373,1.7,796232,5.9
FA-HQ-250-NaOD,220.81832000000003,3458585,1.4,796217,4.2
FA-HQ-250-NaOD,220.82097000000002,3406733,1.3,1039148,4.1
FA-HQ-250-NaOD,220.82515,3579509,1.4,1162954,4.4
FA-HQ-250-NaOD,220.8279,3725397,1.5,1073865,4.7
FA-HQ-250-NaOD,220.83026,3474385,1.4,673637,4.2
FA-HQ-250-NaOD,220.8324,3788229,1.5,902381,4.8
FA-HQ-250-NaOD,220.83847999999998,3565358,1.4,1351430,4.4
FA-HQ-250-NaOD,220.85667,3691102,1.5,827407,4.6
FA-HQ-250-NaOD,220.85977000000003,3428203,1.4,783298,4.1
FA-HQ-250-NaOD,220.86064,3536095,1.4,1147622,4.3
FA-HQ-250-NaOD,220.87836000000001,4132039,1.6,662186,5.5
FA-HQ-250-NaOD,220.88709,4312360,1.7,913157,5.8
FA-HQ-250-NaOD,220.89227000000002,3613096,1.4,1086465,4.5
FA-HQ-250-NaOD,220.90731,3410789,1.3,800059,4.1
FA-HQ-250-NaOD,220.91007000000002,4218577,1.7,1152819,5.6
FA-HQ-250-NaOD,220.91527000000002,3459009,1.4,1140600,4.2
FA-HQ-250-NaOD,220.91738999999998,4871001,1.9,735126,6.9
FA-HQ-250-NaOD,220.92074,3643281,1.4,800042,4.5
FA-HQ-250-NaOD,220.93198999999998,3525938,1.4,984928,4.3
FA-HQ-250-NaOD,220.95545,4029347,1.6,1019629,5.3
FA-HQ-250-NaOD,220.96305,3740276,1.5,968612,4.7
FA-HQ-250-NaOD,220.97281,3693860,1.5,588733,4.6
FA-HQ-250-NaOD,220.977,3974004,1.6,800147,5.2
FA-HQ-250-NaOD,220.98916,3491389,1.4,907927,4.2
FA-HQ-250-NaOD,221.00092999999998,3394353,1.3,654246,4.1
FA-HQ-250-NaOD,221.00916,18555574,7.3,933330,33.4
FA-HQ-250-NaOD,221.01635,3597678,1.4,1063131,4.4
FA-HQ-250-NaOD,221.01907999999997,3428062,1.4,889433,4.1
FA-HQ-250-NaOD,221.02242,3601359,1.4,1145093,4.5
FA-HQ-250-NaOD,221.03298999999998,4358407,1.7,1170752,5.9
FA-HQ-250-NaOD,221.04431,4370584,1.7,887451,5.9
FA-HQ-250-NaOD,221.04552999999999,11691960,4.6,1048486,20.1
FA-HQ-250-NaOD,221.08191000000002,9432762,3.7,899050,15.8
FA-HQ-250-NaOD,221.08763,3713242,1.5,629994,4.7
FA-HQ-250-NaOD,221.08982000000003,3816058,1.5,1102365,4.9
FA-HQ-250-NaOD,221.09142999999997,3793731,1.5,1007124,4.8
FA-HQ-250-NaOD,221.09749,3598503,1.4,874600,4.4
FA-HQ-250-NaOD,221.11015,3449244,1.4,820643,4.2
FA-HQ-250-NaOD,221.11323,3693212,1.5,1277939,4.6
FA-HQ-250-NaOD,221.11392,4256860,1.7,1037965,5.7
FA-HQ-250-NaOD,221.11624,3918660,1.5,772072,5.1
FA-HQ-250-NaOD,221.11827999999997,5284300,2.1,1136198,7.7
FA-HQ-250-NaOD,221.12374,3388108,1.3,1365367,4.0
FA-HQ-250-NaOD,221.13217999999998,3396949,1.3,1237367,4.1
FA-HQ-250-NaOD,221.1327,4456461,1.8,1007246,6.1
FA-HQ-250-NaOD,221.14108,3455981,1.4,1052499,4.2
FA-HQ-250-NaOD,221.15575,4198426,1.7,759346,5.6
FA-HQ-250-NaOD,221.1606,3647839,1.4,1064789,4.5
FA-HQ-250-NaOD,221.16161,3976839,1.6,879122,5.2
FA-HQ-250-NaOD,221.16386,4138847,1.6,1118246,5.5
FA-HQ-250-NaOD,221.17721,3727296,1.5,1065358,4.7
FA-HQ-250-NaOD,221.18037,3489294,1.4,530815,4.2
FA-HQ-250-NaOD,221.19171,3909009,1.5,897186,5.0
FA-HQ-250-NaOD,221.20629,4031290,1.6,881660,5.3
FA-HQ-250-NaOD,221.22422999999998,3595947,1.4,1017448,4.4
FA-HQ-250-NaOD,221.22645,3485043,1.4,823266,4.2
FA-HQ-250-NaOD,221.22928,3398979,1.3,726975,4.1
FA-HQ-250-NaOD,221.24451000000002,3554100,1.4,977146,4.4
FA-HQ-250-NaOD,221.25169,3939700,1.6,607027,5.1
FA-HQ-250-NaOD,221.25858,3671733,1.4,1011413,4.6
FA-HQ-250-NaOD,221.26137999999997,3432781,1.4,830683,4.1
FA-HQ-250-NaOD,221.26762999999997,3893374,1.5,1058834,5.0
FA-HQ-250-NaOD,221.27907000000002,3529790,1.4,1165259,4.3
FA-HQ-250-NaOD,221.30213999999998,3403408,1.3,981876,4.1
FA-HQ-250-NaOD,221.36017,4331140,1.7,769008,5.9
FA-HQ-250-NaOD,221.41091,3528560,1.4,1108255,4.3
FA-HQ-250-NaOD,221.41206,3403088,1.3,1142578,4.1
FA-HQ-250-NaOD,221.45292,3594651,1.4,782142,4.4
FA-HQ-250-NaOD,221.47308999999998,4199293,1.7,783222,5.6
FA-HQ-250-NaOD,221.48557000000002,3401429,1.3,1093759,4.1
FA-HQ-250-NaOD,221.48926,3758390,1.5,913634,4.8
FA-HQ-250-NaOD,221.49922,3648015,1.4,1175102,4.5
FA-HQ-250-NaOD,221.5059,3536111,1.4,768853,4.3
FA-HQ-250-NaOD,221.50681,3811335,1.5,838241,4.9
FA-HQ-250-NaOD,221.50988999999998,3379271,1.3,1178273,4.0
FA-HQ-250-NaOD,221.51703999999998,4114304,1.6,1079038,5.4
FA-HQ-250-NaOD,221.52955,3570849,1.4,979434,4.4
FA-HQ-250-NaOD,221.53972000000002,3737658,1.5,1015783,4.7
FA-HQ-250-NaOD,221.548,4577083,1.8,964476,6.3
FA-HQ-250-NaOD,221.55924,3773739,1.5,1071102,4.8
FA-HQ-250-NaOD,221.56137,3901300,1.5,1002651,5.0
FA-HQ-250-NaOD,221.56206,3388908,1.3,869373,4.0
FA-HQ-250-NaOD,221.58387000000002,4068446,1.6,1100336,5.4
FA-HQ-250-NaOD,221.58713999999998,3690302,1.5,1063699,4.6
FA-HQ-250-NaOD,221.59625,3413951,1.3,905085,4.1
FA-HQ-250-NaOD,221.59745,3808479,1.5,853592,4.9
FA-HQ-250-NaOD,221.5991,3368911,1.3,1201306,4.0
FA-HQ-250-NaOD,221.60322000000002,3565359,1.4,1220426,4.4
FA-HQ-250-NaOD,221.62506000000002,4378401,1.7,1227620,6.0
FA-HQ-250-NaOD,221.62535,3768065,1.5,1176477,4.8
FA-HQ-250-NaOD,221.63037000000003,3449770,1.4,816266,4.2
FA-HQ-250-NaOD,221.64559,3376387,1.3,1172203,4.0
FA-HQ-250-NaOD,221.65502,3506652,1.4,928209,4.3
FA-HQ-250-NaOD,221.65854,3426436,1.4,1000380,4.1
FA-HQ-250-NaOD,221.66525,4467645,1.8,686545,6.1
FA-HQ-250-NaOD,221.66902000000002,3391777,1.3,873668,4.0
FA-HQ-250-NaOD,221.67215,4528857,1.8,606139,6.3
FA-HQ-250-NaOD,221.69416,4144915,1.6,645200,5.5
FA-HQ-250-NaOD,221.71097000000003,3378791,1.3,795559,4.0
FA-HQ-250-NaOD,221.7421,3580652,1.4,935423,4.4
FA-HQ-250-NaOD,221.74379,3390624,1.3,737442,4.0
FA-HQ-250-NaOD,221.74695,3961100,1.6,968862,5.2
FA-HQ-250-NaOD,221.7527,4661685,1.8,826071,6.5
FA-HQ-250-NaOD,221.77582,3605439,1.4,1128646,4.5
FA-HQ-250-NaOD,221.79283999999998,3489740,1.4,571877,4.2
FA-HQ-250-NaOD,221.79868,3863521,1.5,1178299,5.0
FA-HQ-250-NaOD,221.80187,4064689,1.6,1317951,5.4
FA-HQ-250-NaOD,221.80401,3376730,1.3,659166,4.0
FA-HQ-250-NaOD,221.80685,3534898,1.4,1110037,4.3
FA-HQ-250-NaOD,221.80962999999997,3463586,1.4,778279,4.2
FA-HQ-250-NaOD,221.81111,3569138,1.4,1117921,4.4
FA-HQ-250-NaOD,221.8164,4884595,1.9,808473,6.9
FA-HQ-250-NaOD,221.82202,3433317,1.4,673169,4.1
FA-HQ-250-NaOD,221.824,3796523,1.5,772440,4.8
FA-HQ-250-NaOD,221.8261,3533332,1.4,1228529,4.3
FA-HQ-250-NaOD,221.82807000000003,3654636,1.4,617568,4.6
FA-HQ-250-NaOD,221.83924,3460317,1.4,993661,4.2
FA-HQ-250-NaOD,221.86415,3899991,1.5,1188291,5.0
FA-HQ-250-NaOD,221.86517,3428088,1.4,1162654,4.1
FA-HQ-250-NaOD,221.87116,4036416,1.6,872471,5.3
FA-HQ-250-NaOD,221.87838,3782777,1.5,852508,4.8
FA-HQ-250-NaOD,221.89396000000002,3645746,1.4,1051145,4.5
FA-HQ-250-NaOD,221.91001,3533828,1.4,984440,4.3
FA-HQ-250-NaOD,221.91234,3456180,1.4,687325,4.2
FA-HQ-250-NaOD,221.91292,3758532,1.5,989517,4.8
FA-HQ-250-NaOD,221.92019,3595957,1.4,976058,4.4
FA-HQ-250-NaOD,221.92064,4093117,1.6,944076,5.4
FA-HQ-250-NaOD,221.92479,3650126,1.4,1249338,4.5
FA-HQ-250-NaOD,221.93232999999998,3493222,1.4,1229960,4.2
FA-HQ-250-NaOD,221.94485,3634936,1.4,1080033,4.5
FA-HQ-250-NaOD,221.94752999999997,3454144,1.4,1118886,4.2
FA-HQ-250-NaOD,221.94884,4431800,1.7,859288,6.1
FA-HQ-250-NaOD,221.95338999999998,4038849,1.6,638328,5.3
FA-HQ-250-NaOD,221.9693,3400106,1.3,652374,4.1
FA-HQ-250-NaOD,221.97968999999998,4652556,1.8,915555,6.5
FA-HQ-250-NaOD,221.99552999999997,3850093,1.5,982644,4.9
FA-HQ-250-NaOD,222.03476,3804521,1.5,1287638,4.8
FA-HQ-250-NaOD,222.03626,4066186,1.6,851538,5.4
FA-HQ-250-NaOD,222.03804,3416878,1.3,835442,4.1
FA-HQ-250-NaOD,222.04048999999998,3475618,1.4,1164016,4.2
FA-HQ-250-NaOD,222.05688999999998,3929540,1.6,946697,5.1
FA-HQ-250-NaOD,222.05742,3982132,1.6,961544,5.2
FA-HQ-250-NaOD,222.07818999999998,3807374,1.5,1492464,4.9
FA-HQ-250-NaOD,222.09724,3590160,1.4,1088976,4.4
FA-HQ-250-NaOD,222.10331000000002,3523657,1.4,1151585,4.3
FA-HQ-250-NaOD,222.10914,3509698,1.4,749227,4.3
FA-HQ-250-NaOD,222.1098,4036218,1.6,743320,5.3
FA-HQ-250-NaOD,222.11831,4647955,1.8,1057507,6.5
FA-HQ-250-NaOD,222.13782,3781637,1.5,1158937,4.8
FA-HQ-250-NaOD,222.13921000000002,3904245,1.5,1185227,5.0
FA-HQ-250-NaOD,222.14253,3807638,1.5,685908,4.9
FA-HQ-250-NaOD,222.14453999999998,3717854,1.5,881679,4.7
FA-HQ-250-NaOD,222.15376,3750963,1.5,596293,4.7
FA-HQ-250-NaOD,222.15512,3542367,1.4,1038291,4.3
FA-HQ-250-NaOD,222.19386,3580108,1.4,518025,4.4
FA-HQ-250-NaOD,222.19446000000002,4333388,1.7,1072635,5.9
FA-HQ-250-NaOD,222.19475,3502828,1.4,1148472,4.3
FA-HQ-250-NaOD,222.20288,4341685,1.7,741731,5.9
FA-HQ-250-NaOD,222.20532999999998,4625413,1.8,815870,6.4
FA-HQ-250-NaOD,222.21145,3940694,1.6,963400,5.1
FA-HQ-250-NaOD,222.21555,3505790,1.4,774128,4.3
FA-HQ-250-NaOD,222.23358,3400113,1.3,1496837,4.1
FA-HQ-250-NaOD,222.24447,3547694,1.4,662906,4.3
FA-HQ-250-NaOD,222.25402999999997,4441235,1.8,983329,6.1
FA-HQ-250-NaOD,222.25529,3695995,1.5,934307,4.6
FA-HQ-250-NaOD,222.2623,3771572,1.5,1186975,4.8
FA-HQ-250-NaOD,222.27432000000002,4375902,1.7,515972,6.0
FA-HQ-250-NaOD,222.27722000000003,3893238,1.5,1065450,5.0
FA-HQ-250-NaOD,222.27773,4422886,1.7,878692,6.0
FA-HQ-250-NaOD,222.28475,3525255,1.4,1112957,4.3
FA-HQ-250-NaOD,222.2878,3801615,1.5,844725,4.8
FA-HQ-250-NaOD,222.29681000000002,3740852,1.5,763428,4.7
FA-HQ-250-NaOD,222.30308,3694137,1.5,1000056,4.6
FA-HQ-250-NaOD,222.30993999999998,3897706,1.5,1356858,5.0
FA-HQ-250-NaOD,222.31281,3743050,1.5,946592,4.7
FA-HQ-250-NaOD,222.31978999999998,3560851,1.4,1047099,4.4
FA-HQ-250-NaOD,222.33052,3625213,1.4,813372,4.5
FA-HQ-250-NaOD,222.33234,3466085,1.4,701856,4.2
FA-HQ-250-NaOD,222.34,4136542,1.6,979701,5.5
FA-HQ-250-NaOD,222.34509,3449486,1.4,1130721,4.2
FA-HQ-250-NaOD,222.351,4262327,1.7,840876,5.7
FA-HQ-250-NaOD,222.35188,4100535,1.6,915676,5.4
FA-HQ-250-NaOD,222.35315,4490568,1.8,742402,6.2
FA-HQ-250-NaOD,222.36498999999998,3473081,1.4,864173,4.2
FA-HQ-250-NaOD,222.40209,4206878,1.7,919488,5.6
FA-HQ-250-NaOD,222.43465,3718074,1.5,970420,4.7
FA-HQ-250-NaOD,222.44942999999998,4514092,1.8,1025995,6.2
FA-HQ-250-NaOD,222.45397000000003,3713813,1.5,553932,4.7
FA-HQ-250-NaOD,222.46047000000002,3765918,1.5,1106555,4.8
FA-HQ-250-NaOD,222.46219,3811610,1.5,573989,4.9
FA-HQ-250-NaOD,222.46871000000002,3946495,1.6,1137201,5.1
FA-HQ-250-NaOD,222.4715,3911647,1.5,726650,5.1
FA-HQ-250-NaOD,222.47595,4006008,1.6,767282,5.2
FA-HQ-250-NaOD,222.50592000000003,4071652,1.6,903023,5.4
FA-HQ-250-NaOD,222.53022,3457495,1.4,1169044,4.2
FA-HQ-250-NaOD,222.53714,3543912,1.4,1278915,4.3
FA-HQ-250-NaOD,222.54782999999998,3516586,1.4,1094487,4.3
FA-HQ-250-NaOD,222.5561,3861095,1.5,686987,5.0
FA-HQ-250-NaOD,222.5697,3862381,1.5,1123909,5.0
FA-HQ-250-NaOD,222.57141000000001,3800125,1.5,945285,4.8
FA-HQ-250-NaOD,222.57225,3815117,1.5,981330,4.9
FA-HQ-250-NaOD,222.58742,3438791,1.4,830883,4.1
FA-HQ-250-NaOD,222.59717999999998,3583329,1.4,1331271,4.4
FA-HQ-250-NaOD,222.60329,3413874,1.3,1250745,4.1
FA-HQ-250-NaOD,222.62313999999998,3444445,1.4,1058617,4.1
FA-HQ-250-NaOD,222.62711000000002,3721005,1.5,874680,4.7
FA-HQ-250-NaOD,222.63307000000003,3649414,1.4,1075060,4.5
FA-HQ-250-NaOD,222.66022999999998,3756474,1.5,1135398,4.8
FA-HQ-250-NaOD,222.69007000000002,3979718,1.6,803392,5.2
FA-HQ-250-NaOD,222.69199,3790311,1.5,777314,4.8
FA-HQ-250-NaOD,222.69611,3733143,1.5,950727,4.7
FA-HQ-250-NaOD,222.69697999999997,3382071,1.3,599336,4.0
FA-HQ-250-NaOD,222.70467000000002,3924737,1.5,774621,5.1
FA-HQ-250-NaOD,222.70542999999998,3683377,1.5,1263683,4.6
FA-HQ-250-NaOD,222.75089,3864192,1.5,997485,5.0
FA-HQ-250-NaOD,222.76256,4117425,1.6,857321,5.5
FA-HQ-250-NaOD,222.77274,3459495,1.4,733931,4.2
FA-HQ-250-NaOD,222.77772000000002,3439612,1.4,1243899,4.1
FA-HQ-250-NaOD,222.77844,3395260,1.3,912769,4.1
FA-HQ-250-NaOD,222.78609,3371631,1.3,497589,4.0
FA-HQ-250-NaOD,222.79722,3427161,1.4,449486,4.1
FA-HQ-250-NaOD,222.79881,3896999,1.5,997254,5.0
FA-HQ-250-NaOD,222.80062999999998,3990911,1.6,971346,5.2
FA-HQ-250-NaOD,222.81099,3482665,1.4,942389,4.2
FA-HQ-250-NaOD,222.82435,3545211,1.4,765466,4.3
FA-HQ-250-NaOD,222.85321000000002,3495320,1.4,1479049,4.2
FA-HQ-250-NaOD,222.85349,3385272,1.3,1199684,4.0
FA-HQ-250-NaOD,222.85542,3638840,1.4,1004397,4.5
FA-HQ-250-NaOD,222.86197,4420113,1.7,816367,6.0
FA-HQ-250-NaOD,222.89471,3586398,1.4,1196832,4.4
FA-HQ-250-NaOD,222.90285,3924432,1.5,1246637,5.1
FA-HQ-250-NaOD,222.93247000000002,3443124,1.4,831755,4.1
FA-HQ-250-NaOD,222.94158,4549686,1.8,826949,6.3
FA-HQ-250-NaOD,222.94776000000002,3572119,1.4,811551,4.4
FA-HQ-250-NaOD,222.95251000000002,3517368,1.4,800136,4.3
FA-HQ-250-NaOD,222.95317000000003,3483080,1.4,1121421,4.2
FA-HQ-250-NaOD,222.95767,4252745,1.7,988087,5.7
FA-HQ-250-NaOD,222.95852999999997,4215801,1.7,898697,5.6
FA-HQ-250-NaOD,222.97571000000002,3574344,1.4,766704,4.4
FA-HQ-250-NaOD,222.97881,3577380,1.4,1203764,4.4
FA-HQ-250-NaOD,222.98195,3368845,1.3,1398317,4.0
FA-HQ-250-NaOD,222.98243,3796117,1.5,902665,4.8
FA-HQ-250-NaOD,223.01439,3595802,1.4,840454,4.4
FA-HQ-250-NaOD,223.02406000000002,4036004,1.6,712012,5.3
FA-HQ-250-NaOD,223.02482999999998,10670516,4.2,955992,18.2
FA-HQ-250-NaOD,223.04786000000001,3616256,1.4,915770,4.5
FA-HQ-250-NaOD,223.0612,12407002,4.9,920198,21.5
FA-HQ-250-NaOD,223.07645,5179165,2.0,1328845,7.5
FA-HQ-250-NaOD,223.07727000000003,3795581,1.5,1140556,4.8
FA-HQ-250-NaOD,223.08614,3585951,1.4,1257341,4.4
FA-HQ-250-NaOD,223.0976,7089185,2.8,1065046,11.2
FA-HQ-250-NaOD,223.09787000000003,3695713,1.5,1601663,4.6
FA-HQ-250-NaOD,223.10263999999998,4071569,1.6,758239,5.4
FA-HQ-250-NaOD,223.1061,3605178,1.4,801147,4.5
FA-HQ-250-NaOD,223.10664,3577818,1.4,863975,4.4
FA-HQ-250-NaOD,223.11002000000002,3383763,1.3,1268694,4.0
FA-HQ-250-NaOD,223.12615,3633870,1.4,741469,4.5
FA-HQ-250-NaOD,223.14881,3513114,1.4,870806,4.3
FA-HQ-250-NaOD,223.15958999999998,3590340,1.4,797896,4.4
FA-HQ-250-NaOD,223.16026000000002,3909892,1.5,856202,5.1
FA-HQ-250-NaOD,223.16834,3605113,1.4,713542,4.5
FA-HQ-250-NaOD,223.16904,3787037,1.5,948405,4.8
FA-HQ-250-NaOD,223.17512000000002,3614998,1.4,816313,4.5
FA-HQ-250-NaOD,223.19642000000002,3617138,1.4,871584,4.5
FA-HQ-250-NaOD,223.20739,3391492,1.3,854562,4.0
FA-HQ-250-NaOD,223.21642000000003,3698870,1.5,1084252,4.6
FA-HQ-250-NaOD,223.21892999999997,4251462,1.7,1109363,5.7
FA-HQ-250-NaOD,223.22867999999997,3467232,1.4,825837,4.2
FA-HQ-250-NaOD,223.22935,3994088,1.6,1156846,5.2
FA-HQ-250-NaOD,223.23086,3502856,1.4,1061090,4.3
FA-HQ-250-NaOD,223.23131,3499977,1.4,1343404,4.3
FA-HQ-250-NaOD,223.23429,3448313,1.4,1229711,4.2
FA-HQ-250-NaOD,223.23998999999998,4001722,1.6,754639,5.2
FA-HQ-250-NaOD,223.24653999999998,3754347,1.5,1048465,4.7
FA-HQ-250-NaOD,223.26272000000003,4217806,1.7,892153,5.6
FA-HQ-250-NaOD,223.26462,4456255,1.8,956363,6.1
FA-HQ-250-NaOD,223.3267,3937818,1.6,1102547,5.1
FA-HQ-250-NaOD,223.33545,3400660,1.3,852519,4.1
FA-HQ-250-NaOD,223.34386,3738678,1.5,930182,4.7
FA-HQ-250-NaOD,223.35195,3683063,1.5,999103,4.6
FA-HQ-250-NaOD,223.36784,3798026,1.5,1025031,4.8
FA-HQ-250-NaOD,223.42536,4107437,1.6,1076574,5.4
FA-HQ-250-NaOD,223.43396,4151007,1.6,1048695,5.5
FA-HQ-250-NaOD,223.43531000000002,3527855,1.4,1210588,4.3
FA-HQ-250-NaOD,223.4519,3909907,1.5,1033139,5.1
FA-HQ-250-NaOD,223.45582000000002,3367859,1.3,931998,4.0
FA-HQ-250-NaOD,223.46607999999998,3404417,1.3,780458,4.1
FA-HQ-250-NaOD,223.47187999999997,3606959,1.4,1022465,4.5
FA-HQ-250-NaOD,223.47539,4309759,1.7,793431,5.8
FA-HQ-250-NaOD,223.48233,3604273,1.4,1089929,4.5
FA-HQ-250-NaOD,223.48278,4023529,1.6,1307400,5.3
FA-HQ-250-NaOD,223.48706,3544642,1.4,1063313,4.3
FA-HQ-250-NaOD,223.48775,3412330,1.3,1276878,4.1
FA-HQ-250-NaOD,223.5347,3775915,1.5,868188,4.8
FA-HQ-250-NaOD,223.5451,3510357,1.4,1157864,4.3
FA-HQ-250-NaOD,223.55008999999998,3604534,1.4,1175396,4.5
FA-HQ-250-NaOD,223.56288999999998,3499769,1.4,1136082,4.3
FA-HQ-250-NaOD,223.57747,3849156,1.5,792227,4.9
FA-HQ-250-NaOD,223.58157000000003,3393053,1.3,1042206,4.0
FA-HQ-250-NaOD,223.58402999999998,3610013,1.4,1015145,4.5
FA-HQ-250-NaOD,223.58512000000002,4052334,1.6,1062804,5.3
FA-HQ-250-NaOD,223.58931,3458934,1.4,1047229,4.2
FA-HQ-250-NaOD,223.61373999999998,3421747,1.4,1039129,4.1
FA-HQ-250-NaOD,223.61477000000002,3469188,1.4,1203276,4.2
FA-HQ-250-NaOD,223.62136,3425253,1.4,1164064,4.1
FA-HQ-250-NaOD,223.62329,3957357,1.6,910000,5.1
FA-HQ-250-NaOD,223.62537999999998,3457966,1.4,1021061,4.2
FA-HQ-250-NaOD,223.62925,3966015,1.6,897156,5.2
FA-HQ-250-NaOD,223.63581000000002,3406936,1.3,960210,4.1
FA-HQ-250-NaOD,223.6378,3423705,1.4,919357,4.1
FA-HQ-250-NaOD,223.63837,3556497,1.4,912769,4.4
FA-HQ-250-NaOD,223.64461,3670698,1.4,1241219,4.6
FA-HQ-250-NaOD,223.64507999999998,3454874,1.4,942257,4.2
FA-HQ-250-NaOD,223.65427000000003,3611980,1.4,872258,4.5
FA-HQ-250-NaOD,223.66037999999998,3563157,1.4,988886,4.4
FA-HQ-250-NaOD,223.67886000000001,3444385,1.4,1217509,4.1
FA-HQ-250-NaOD,223.68201000000002,3883218,1.5,1092099,5.0
FA-HQ-250-NaOD,223.727,3462924,1.4,1324107,4.2
FA-HQ-250-NaOD,223.75863999999999,3461242,1.4,893909,4.2
FA-HQ-250-NaOD,223.76896000000002,3722453,1.5,1135885,4.7
FA-HQ-250-NaOD,223.78311000000002,3673520,1.4,928987,4.6
FA-HQ-250-NaOD,223.79097000000002,3902657,1.5,945032,5.0
FA-HQ-250-NaOD,223.80472000000003,3836797,1.5,769034,4.9
FA-HQ-250-NaOD,223.80848999999998,3651157,1.4,578685,4.5
FA-HQ-250-NaOD,223.83379,4511139,1.8,927652,6.2
FA-HQ-250-NaOD,223.83917999999997,3599844,1.4,822729,4.5
FA-HQ-250-NaOD,223.8469,3440822,1.4,1158689,4.1
FA-HQ-250-NaOD,223.86704,3672274,1.4,798564,4.6
FA-HQ-250-NaOD,223.87409,3689084,1.5,992197,4.6
FA-HQ-250-NaOD,223.88267000000002,4085670,1.6,841280,5.4
FA-HQ-250-NaOD,223.8872,3885423,1.5,1247544,5.0
FA-HQ-250-NaOD,223.89631,3589305,1.4,800876,4.4
FA-HQ-250-NaOD,223.91252999999998,3616441,1.4,647773,4.5
FA-HQ-250-NaOD,223.94168,3880715,1.5,1166597,5.0
FA-HQ-250-NaOD,223.94941,3502797,1.4,1388097,4.3
FA-HQ-250-NaOD,223.95007999999999,3536125,1.4,1339560,4.3
FA-HQ-250-NaOD,223.95873999999998,3560175,1.4,954367,4.4
